attribution_path_id,conversion_event_id,known_user_id,campaign_id,first_touch_channel,last_touch_channel,multi_touch_path,conversion_lag_hours,identity_resolution_dependency_count
attr_00018661,evt_000156788,ku_016730,cmp_039,direct,direct,direct>conversion,13,1
attr_00018662,evt_000156789,ku_007277,cmp_008,direct,direct,direct>conversion,14,2
attr_00018663,evt_000156791,ku_019544,cmp_039,organic,retargeting,organic>retargeting>conversion,15,3
attr_00018664,evt_000156794,ku_005888,cmp_037,affiliate,retargeting,affiliate>retargeting>conversion,16,4
attr_00018665,evt_000156804,ku_015570,cmp_025,paid_search,retargeting,paid_search>retargeting>conversion,17,1
attr_00018666,evt_000156829,ku_014096,cmp_021,social,retargeting,social>retargeting>conversion,18,2
attr_00018667,evt_000156854,ku_002189,cmp_030,organic,retargeting,organic>retargeting>conversion,19,3
attr_00018668,evt_000156856,ku_015150,cmp_037,social,retargeting,social>retargeting>conversion,20,4
attr_00018669,evt_000156858,ku_004303,cmp_027,paid_search,retargeting,paid_search>retargeting>conversion,21,1
attr_00018670,evt_000156879,ku_006939,cmp_038,social,retargeting,social>retargeting>conversion,22,2
attr_00018671,evt_000156890,ku_011112,cmp_022,organic,retargeting,organic>retargeting>conversion,23,3
attr_00018672,evt_000156893,ku_015794,cmp_018,direct,direct,direct>conversion,24,4
attr_00018673,evt_000156894,ku_018075,cmp_025,affiliate,retargeting,affiliate>retargeting>conversion,25,1
attr_00018674,evt_000156898,ku_012359,cmp_040,paid_search,retargeting,paid_search>retargeting>conversion,26,2
attr_00018675,evt_000156904,ku_017231,cmp_010,social,retargeting,social>retargeting>conversion,27,3
attr_00018676,evt_000156931,ku_019492,cmp_038,affiliate,retargeting,affiliate>retargeting>conversion,28,4
attr_00018677,evt_000156974,ku_011232,cmp_020,direct,direct,direct>conversion,29,1
attr_00018678,evt_000156995,ku_009737,cmp_025,social,retargeting,social>retargeting>conversion,30,2
attr_00018679,evt_000157011,ku_013222,cmp_025,social,retargeting,social>retargeting>conversion,31,3
attr_00018680,evt_000157012,ku_008388,cmp_010,paid_search,retargeting,paid_search>retargeting>conversion,32,4
attr_00018681,evt_000157034,ku_003675,cmp_015,organic,retargeting,organic>retargeting>conversion,33,1
attr_00018682,evt_000157044,ku_009980,cmp_006,paid_search,retargeting,paid_search>retargeting>conversion,34,2
attr_00018683,evt_000157052,ku_004162,cmp_002,direct,direct,direct>conversion,35,3
attr_00018684,evt_000157066,ku_013456,cmp_019,direct,direct,direct>conversion,36,4
attr_00018685,evt_000157067,ku_013061,cmp_027,organic,retargeting,organic>retargeting>conversion,37,1
attr_00018686,evt_000157068,ku_006520,cmp_026,social,retargeting,social>retargeting>conversion,38,2
attr_00018687,evt_000157070,ku_005404,cmp_001,affiliate,retargeting,affiliate>retargeting>conversion,39,3
attr_00018688,evt_000157077,ku_000074,cmp_024,social,retargeting,social>retargeting>conversion,40,4
attr_00018689,evt_000157084,ku_009368,cmp_038,social,retargeting,social>retargeting>conversion,41,1
attr_00018690,evt_000157120,ku_006874,cmp_010,paid_search,retargeting,paid_search>retargeting>conversion,42,2
attr_00018691,evt_000157123,ku_011307,cmp_009,affiliate,retargeting,affiliate>retargeting>conversion,43,3
attr_00018692,evt_000157138,ku_006511,cmp_004,paid_search,retargeting,paid_search>retargeting>conversion,44,4
attr_00018693,evt_000157144,ku_010591,cmp_035,direct,direct,direct>conversion,45,1
attr_00018694,evt_000157145,ku_010801,cmp_020,social,retargeting,social>retargeting>conversion,46,2
attr_00018695,evt_000157147,ku_018765,cmp_026,direct,direct,direct>conversion,47,3
attr_00018696,evt_000157153,ku_007371,cmp_031,direct,direct,direct>conversion,48,4
attr_00018697,evt_000157161,ku_005195,cmp_009,social,retargeting,social>retargeting>conversion,49,1
attr_00018698,evt_000157172,ku_006873,cmp_013,paid_search,retargeting,paid_search>retargeting>conversion,50,2
attr_00018699,evt_000157174,ku_018545,cmp_019,social,retargeting,social>retargeting>conversion,51,3
attr_00018700,evt_000157182,ku_000412,cmp_007,affiliate,retargeting,affiliate>retargeting>conversion,52,4
attr_00018701,evt_000157185,ku_010489,cmp_016,social,retargeting,social>retargeting>conversion,53,1
attr_00018702,evt_000157189,ku_001624,cmp_025,organic,retargeting,organic>retargeting>conversion,54,2
attr_00018703,evt_000157203,ku_015151,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,55,3
attr_00018704,evt_000157209,ku_010856,cmp_033,organic,retargeting,organic>retargeting>conversion,56,4
attr_00018705,evt_000157212,ku_014780,cmp_018,social,retargeting,social>retargeting>conversion,57,1
attr_00018706,evt_000157219,ku_006400,cmp_040,affiliate,retargeting,affiliate>retargeting>conversion,58,2
attr_00018707,evt_000157221,ku_005656,cmp_027,affiliate,retargeting,affiliate>retargeting>conversion,59,3
attr_00018708,evt_000157225,ku_009533,cmp_004,organic,retargeting,organic>retargeting>conversion,60,4
attr_00018709,evt_000157230,ku_011524,cmp_007,paid_search,retargeting,paid_search>retargeting>conversion,61,1
attr_00018710,evt_000157231,ku_010116,cmp_034,organic,retargeting,organic>retargeting>conversion,62,2
attr_00018711,evt_000157233,ku_010734,cmp_007,affiliate,retargeting,affiliate>retargeting>conversion,63,3
attr_00018712,evt_000157238,ku_009184,cmp_012,paid_search,retargeting,paid_search>retargeting>conversion,64,4
attr_00018713,evt_000157243,ku_000935,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,65,1
attr_00018714,evt_000157245,ku_016406,cmp_019,social,retargeting,social>retargeting>conversion,66,2
attr_00018715,evt_000157258,ku_013675,cmp_011,organic,retargeting,organic>retargeting>conversion,67,3
attr_00018716,evt_000157269,ku_001302,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,68,4
attr_00018717,evt_000157274,ku_018128,cmp_019,affiliate,retargeting,affiliate>retargeting>conversion,69,1
attr_00018718,evt_000157275,ku_005575,cmp_027,direct,direct,direct>conversion,70,2
attr_00018719,evt_000157278,ku_001995,cmp_010,organic,retargeting,organic>retargeting>conversion,71,3
attr_00018720,evt_000157294,ku_016111,cmp_021,social,retargeting,social>retargeting>conversion,72,4
attr_00018721,evt_000157299,ku_017120,cmp_028,paid_search,retargeting,paid_search>retargeting>conversion,73,1
attr_00018722,evt_000157304,ku_002988,cmp_022,organic,retargeting,organic>retargeting>conversion,74,2
attr_00018723,evt_000157309,ku_012732,cmp_007,social,retargeting,social>retargeting>conversion,75,3
attr_00018724,evt_000157312,ku_001419,cmp_018,direct,direct,direct>conversion,76,4
attr_00018725,evt_000157313,ku_010157,cmp_001,paid_search,retargeting,paid_search>retargeting>conversion,77,1
attr_00018726,evt_000157315,ku_004205,cmp_004,organic,retargeting,organic>retargeting>conversion,78,2
attr_00018727,evt_000157329,ku_014241,cmp_027,direct,direct,direct>conversion,79,3
attr_00018728,evt_000157333,ku_000404,cmp_009,social,retargeting,social>retargeting>conversion,80,4
attr_00018729,evt_000157340,ku_005551,cmp_038,organic,retargeting,organic>retargeting>conversion,81,1
attr_00018730,evt_000157341,ku_000123,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,82,2
attr_00018731,evt_000157346,ku_003892,cmp_024,organic,retargeting,organic>retargeting>conversion,83,3
attr_00018732,evt_000157354,ku_018709,cmp_005,affiliate,retargeting,affiliate>retargeting>conversion,84,4
attr_00018733,evt_000157371,ku_019346,cmp_035,social,retargeting,social>retargeting>conversion,85,1
attr_00018734,evt_000157387,ku_004639,cmp_037,direct,direct,direct>conversion,86,2
attr_00018735,evt_000157400,ku_004166,cmp_011,social,retargeting,social>retargeting>conversion,87,3
attr_00018736,evt_000157407,ku_010469,cmp_016,organic,retargeting,organic>retargeting>conversion,88,4
attr_00018737,evt_000157409,ku_007210,cmp_025,direct,direct,direct>conversion,89,1
attr_00018738,evt_000157410,ku_015984,cmp_035,social,retargeting,social>retargeting>conversion,90,2
attr_00018739,evt_000157412,ku_014643,cmp_036,direct,direct,direct>conversion,91,3
attr_00018740,evt_000157417,ku_003365,cmp_008,affiliate,retargeting,affiliate>retargeting>conversion,92,4
attr_00018741,evt_000157418,ku_002073,cmp_027,direct,direct,direct>conversion,93,1
attr_00018742,evt_000157434,ku_014591,cmp_016,social,retargeting,social>retargeting>conversion,94,2
attr_00018743,evt_000157439,ku_015650,cmp_025,paid_search,retargeting,paid_search>retargeting>conversion,95,3
attr_00018744,evt_000157441,ku_008462,cmp_029,paid_search,retargeting,paid_search>retargeting>conversion,96,4
attr_00018745,evt_000157442,ku_012089,cmp_035,paid_search,retargeting,paid_search>retargeting>conversion,97,1
attr_00018746,evt_000157451,ku_005388,cmp_022,direct,direct,direct>conversion,98,2
attr_00018747,evt_000157474,ku_004276,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,99,3
attr_00018748,evt_000157492,ku_016280,cmp_003,paid_search,retargeting,paid_search>retargeting>conversion,100,4
attr_00018749,evt_000157496,ku_014985,cmp_010,paid_search,retargeting,paid_search>retargeting>conversion,101,1
attr_00018750,evt_000157501,ku_018938,cmp_014,direct,direct,direct>conversion,102,2
attr_00018751,evt_000157504,ku_010900,cmp_021,organic,retargeting,organic>retargeting>conversion,103,3
attr_00018752,evt_000157505,ku_015473,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,104,4
attr_00018753,evt_000157509,ku_004540,cmp_012,paid_search,retargeting,paid_search>retargeting>conversion,105,1
attr_00018754,evt_000157528,ku_009125,cmp_021,affiliate,retargeting,affiliate>retargeting>conversion,106,2
attr_00018755,evt_000157530,ku_000934,cmp_015,paid_search,retargeting,paid_search>retargeting>conversion,107,3
attr_00018756,evt_000157532,ku_011871,cmp_025,affiliate,retargeting,affiliate>retargeting>conversion,108,4
attr_00018757,evt_000157533,ku_001371,cmp_003,organic,retargeting,organic>retargeting>conversion,109,1
attr_00018758,evt_000157549,ku_018151,cmp_011,affiliate,retargeting,affiliate>retargeting>conversion,110,2
attr_00018759,evt_000157555,ku_009762,cmp_031,affiliate,retargeting,affiliate>retargeting>conversion,111,3
attr_00018760,evt_000157573,ku_013160,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,112,4
attr_00018761,evt_000157587,ku_004523,cmp_014,paid_search,retargeting,paid_search>retargeting>conversion,113,1
attr_00018762,evt_000157594,ku_018446,cmp_027,direct,direct,direct>conversion,114,2
attr_00018763,evt_000157596,ku_008505,cmp_004,organic,retargeting,organic>retargeting>conversion,115,3
attr_00018764,evt_000157620,ku_007340,cmp_031,paid_search,retargeting,paid_search>retargeting>conversion,116,4
attr_00018765,evt_000157626,ku_015009,cmp_017,social,retargeting,social>retargeting>conversion,117,1
attr_00018766,evt_000157649,ku_005094,cmp_012,direct,direct,direct>conversion,118,2
attr_00018767,evt_000157656,ku_013667,cmp_006,organic,retargeting,organic>retargeting>conversion,119,3
attr_00018768,evt_000157679,ku_005556,cmp_014,affiliate,retargeting,affiliate>retargeting>conversion,120,4
attr_00018769,evt_000157682,ku_019183,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,121,1
attr_00018770,evt_000157689,ku_005402,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,122,2
attr_00018771,evt_000157690,ku_019869,cmp_040,direct,direct,direct>conversion,123,3
attr_00018772,evt_000157704,ku_004619,cmp_011,social,retargeting,social>retargeting>conversion,124,4
attr_00018773,evt_000157711,ku_009892,cmp_007,organic,retargeting,organic>retargeting>conversion,125,1
attr_00018774,evt_000157712,ku_004744,cmp_003,direct,direct,direct>conversion,126,2
attr_00018775,evt_000157714,ku_009194,cmp_031,social,retargeting,social>retargeting>conversion,127,3
attr_00018776,evt_000157723,ku_010594,cmp_012,organic,retargeting,organic>retargeting>conversion,128,4
attr_00018777,evt_000157725,ku_005071,cmp_028,organic,retargeting,organic>retargeting>conversion,129,1
attr_00018778,evt_000157730,ku_010993,cmp_019,direct,direct,direct>conversion,130,2
attr_00018779,evt_000157735,ku_003020,cmp_001,organic,retargeting,organic>retargeting>conversion,131,3
attr_00018780,evt_000157751,ku_015074,cmp_016,social,retargeting,social>retargeting>conversion,132,4
attr_00018781,evt_000157757,ku_013398,cmp_028,organic,retargeting,organic>retargeting>conversion,133,1
attr_00018782,evt_000157765,ku_018994,cmp_038,organic,retargeting,organic>retargeting>conversion,134,2
attr_00018783,evt_000157797,ku_002039,cmp_027,paid_search,retargeting,paid_search>retargeting>conversion,135,3
attr_00018784,evt_000157799,ku_008114,cmp_040,social,retargeting,social>retargeting>conversion,136,4
attr_00018785,evt_000157802,ku_000938,cmp_027,paid_search,retargeting,paid_search>retargeting>conversion,137,1
attr_00018786,evt_000157804,ku_015730,cmp_032,organic,retargeting,organic>retargeting>conversion,138,2
attr_00018787,evt_000157818,ku_000125,cmp_038,organic,retargeting,organic>retargeting>conversion,139,3
attr_00018788,evt_000157835,ku_008418,cmp_026,paid_search,retargeting,paid_search>retargeting>conversion,140,4
attr_00018789,evt_000157837,ku_000377,cmp_029,direct,direct,direct>conversion,141,1
attr_00018790,evt_000157867,ku_004456,cmp_007,direct,direct,direct>conversion,142,2
attr_00018791,evt_000157870,ku_007528,cmp_002,affiliate,retargeting,affiliate>retargeting>conversion,143,3
attr_00018792,evt_000157871,ku_006446,cmp_018,direct,direct,direct>conversion,144,4
attr_00018793,evt_000157881,ku_000345,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,145,1
attr_00018794,evt_000157883,ku_007755,cmp_003,direct,direct,direct>conversion,146,2
attr_00018795,evt_000157885,ku_019706,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,147,3
attr_00018796,evt_000157889,ku_005328,cmp_029,organic,retargeting,organic>retargeting>conversion,148,4
attr_00018797,evt_000157892,ku_013015,cmp_036,social,retargeting,social>retargeting>conversion,149,1
attr_00018798,evt_000157902,ku_005331,cmp_028,direct,direct,direct>conversion,150,2
attr_00018799,evt_000157914,ku_004296,cmp_008,social,retargeting,social>retargeting>conversion,151,3
attr_00018800,evt_000157921,ku_000801,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,152,4
attr_00018801,evt_000157935,ku_007270,cmp_005,direct,direct,direct>conversion,153,1
attr_00018802,evt_000157946,ku_019049,cmp_007,affiliate,retargeting,affiliate>retargeting>conversion,154,2
attr_00018803,evt_000157949,ku_005244,cmp_034,organic,retargeting,organic>retargeting>conversion,155,3
attr_00018804,evt_000157952,ku_011668,cmp_015,organic,retargeting,organic>retargeting>conversion,156,4
attr_00018805,evt_000157957,ku_004415,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,157,1
attr_00018806,evt_000157960,ku_006151,cmp_010,affiliate,retargeting,affiliate>retargeting>conversion,158,2
attr_00018807,evt_000157964,ku_015768,cmp_004,direct,direct,direct>conversion,159,3
attr_00018808,evt_000157971,ku_018787,cmp_029,paid_search,retargeting,paid_search>retargeting>conversion,160,4
attr_00018809,evt_000157973,ku_019519,cmp_007,social,retargeting,social>retargeting>conversion,161,1
attr_00018810,evt_000157976,ku_015864,cmp_004,affiliate,retargeting,affiliate>retargeting>conversion,162,2
attr_00018811,evt_000157983,ku_003801,cmp_012,paid_search,retargeting,paid_search>retargeting>conversion,163,3
attr_00018812,evt_000157990,ku_004836,cmp_002,social,retargeting,social>retargeting>conversion,164,4
attr_00018813,evt_000158002,ku_010695,cmp_013,direct,direct,direct>conversion,165,1
attr_00018814,evt_000158005,ku_012223,cmp_002,affiliate,retargeting,affiliate>retargeting>conversion,166,2
attr_00018815,evt_000158008,ku_006953,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,167,3
attr_00018816,evt_000158044,ku_019915,cmp_040,affiliate,retargeting,affiliate>retargeting>conversion,168,4
attr_00018817,evt_000158046,ku_005529,cmp_018,organic,retargeting,organic>retargeting>conversion,1,1
attr_00018818,evt_000158052,ku_015408,cmp_026,direct,direct,direct>conversion,2,2
attr_00018819,evt_000158055,ku_003918,cmp_029,social,retargeting,social>retargeting>conversion,3,3
attr_00018820,evt_000158057,ku_015862,cmp_024,affiliate,retargeting,affiliate>retargeting>conversion,4,4
attr_00018821,evt_000158061,ku_019363,cmp_026,social,retargeting,social>retargeting>conversion,5,1
attr_00018822,evt_000158065,ku_017716,cmp_035,direct,direct,direct>conversion,6,2
attr_00018823,evt_000158071,ku_002160,cmp_037,social,retargeting,social>retargeting>conversion,7,3
attr_00018824,evt_000158077,ku_001074,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,8,4
attr_00018825,evt_000158087,ku_001283,cmp_039,direct,direct,direct>conversion,9,1
attr_00018826,evt_000158091,ku_005605,cmp_021,social,retargeting,social>retargeting>conversion,10,2
attr_00018827,evt_000158097,ku_017952,cmp_036,paid_search,retargeting,paid_search>retargeting>conversion,11,3
attr_00018828,evt_000158104,ku_004808,cmp_002,direct,direct,direct>conversion,12,4
attr_00018829,evt_000158106,ku_006804,cmp_034,direct,direct,direct>conversion,13,1
attr_00018830,evt_000158121,ku_003003,cmp_023,paid_search,retargeting,paid_search>retargeting>conversion,14,2
attr_00018831,evt_000158128,ku_013736,cmp_024,social,retargeting,social>retargeting>conversion,15,3
attr_00018832,evt_000158147,ku_007113,cmp_008,organic,retargeting,organic>retargeting>conversion,16,4
attr_00018833,evt_000158150,ku_013721,cmp_018,social,retargeting,social>retargeting>conversion,17,1
attr_00018834,evt_000158160,ku_008444,cmp_038,paid_search,retargeting,paid_search>retargeting>conversion,18,2
attr_00018835,evt_000158161,ku_015841,cmp_028,organic,retargeting,organic>retargeting>conversion,19,3
attr_00018836,evt_000158176,ku_002639,cmp_010,social,retargeting,social>retargeting>conversion,20,4
attr_00018837,evt_000158185,ku_012223,cmp_004,paid_search,retargeting,paid_search>retargeting>conversion,21,1
attr_00018838,evt_000158189,ku_003423,cmp_040,social,retargeting,social>retargeting>conversion,22,2
attr_00018839,evt_000158192,ku_001645,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,23,3
attr_00018840,evt_000158194,ku_017646,cmp_038,paid_search,retargeting,paid_search>retargeting>conversion,24,4
attr_00018841,evt_000158199,ku_015545,cmp_004,paid_search,retargeting,paid_search>retargeting>conversion,25,1
attr_00018842,evt_000158205,ku_003810,cmp_011,social,retargeting,social>retargeting>conversion,26,2
attr_00018843,evt_000158214,ku_017898,cmp_007,direct,direct,direct>conversion,27,3
attr_00018844,evt_000158218,ku_003296,cmp_001,social,retargeting,social>retargeting>conversion,28,4
attr_00018845,evt_000158231,ku_007700,cmp_024,direct,direct,direct>conversion,29,1
attr_00018846,evt_000158245,ku_017471,cmp_035,paid_search,retargeting,paid_search>retargeting>conversion,30,2
attr_00018847,evt_000158250,ku_018989,cmp_039,affiliate,retargeting,affiliate>retargeting>conversion,31,3
attr_00018848,evt_000158255,ku_006524,cmp_030,organic,retargeting,organic>retargeting>conversion,32,4
attr_00018849,evt_000158259,ku_003741,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,33,1
attr_00018850,evt_000158271,ku_005265,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,34,2
attr_00018851,evt_000158272,ku_001695,cmp_033,organic,retargeting,organic>retargeting>conversion,35,3
attr_00018852,evt_000158281,ku_002343,cmp_027,organic,retargeting,organic>retargeting>conversion,36,4
attr_00018853,evt_000158292,ku_007511,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,37,1
attr_00018854,evt_000158296,ku_015758,cmp_001,social,retargeting,social>retargeting>conversion,38,2
attr_00018855,evt_000158298,ku_005367,cmp_013,social,retargeting,social>retargeting>conversion,39,3
attr_00018856,evt_000158318,ku_009855,cmp_016,paid_search,retargeting,paid_search>retargeting>conversion,40,4
attr_00018857,evt_000158326,ku_013195,cmp_016,social,retargeting,social>retargeting>conversion,41,1
attr_00018858,evt_000158344,ku_005338,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,42,2
attr_00018859,evt_000158347,ku_011062,cmp_009,direct,direct,direct>conversion,43,3
attr_00018860,evt_000158363,ku_009314,cmp_009,paid_search,retargeting,paid_search>retargeting>conversion,44,4
attr_00018861,evt_000158365,ku_015390,cmp_018,direct,direct,direct>conversion,45,1
attr_00018862,evt_000158383,ku_008196,cmp_001,direct,direct,direct>conversion,46,2
attr_00018863,evt_000158391,ku_004744,cmp_012,direct,direct,direct>conversion,47,3
attr_00018864,evt_000158399,ku_000294,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,48,4
attr_00018865,evt_000158406,ku_017019,cmp_018,direct,direct,direct>conversion,49,1
attr_00018866,evt_000158417,ku_017809,cmp_035,social,retargeting,social>retargeting>conversion,50,2
attr_00018867,evt_000158430,ku_012037,cmp_018,paid_search,retargeting,paid_search>retargeting>conversion,51,3
attr_00018868,evt_000158443,ku_001587,cmp_037,organic,retargeting,organic>retargeting>conversion,52,4
attr_00018869,evt_000158454,ku_008870,cmp_030,organic,retargeting,organic>retargeting>conversion,53,1
attr_00018870,evt_000158460,ku_004343,cmp_004,affiliate,retargeting,affiliate>retargeting>conversion,54,2
attr_00018871,evt_000158464,ku_016901,cmp_012,social,retargeting,social>retargeting>conversion,55,3
attr_00018872,evt_000158470,ku_014148,cmp_020,social,retargeting,social>retargeting>conversion,56,4
attr_00018873,evt_000158471,ku_007064,cmp_022,social,retargeting,social>retargeting>conversion,57,1
attr_00018874,evt_000158475,ku_014326,cmp_020,paid_search,retargeting,paid_search>retargeting>conversion,58,2
attr_00018875,evt_000158488,ku_002364,cmp_035,affiliate,retargeting,affiliate>retargeting>conversion,59,3
attr_00018876,evt_000158499,ku_016302,cmp_034,direct,direct,direct>conversion,60,4
attr_00018877,evt_000158506,ku_010707,cmp_014,affiliate,retargeting,affiliate>retargeting>conversion,61,1
attr_00018878,evt_000158518,ku_015434,cmp_005,organic,retargeting,organic>retargeting>conversion,62,2
attr_00018879,evt_000158526,ku_002389,cmp_024,organic,retargeting,organic>retargeting>conversion,63,3
attr_00018880,evt_000158527,ku_018469,cmp_010,organic,retargeting,organic>retargeting>conversion,64,4
attr_00018881,evt_000158552,ku_009654,cmp_030,direct,direct,direct>conversion,65,1
attr_00018882,evt_000158576,ku_001872,cmp_007,direct,direct,direct>conversion,66,2
attr_00018883,evt_000158578,ku_002694,cmp_038,organic,retargeting,organic>retargeting>conversion,67,3
attr_00018884,evt_000158579,ku_000479,cmp_031,organic,retargeting,organic>retargeting>conversion,68,4
attr_00018885,evt_000158583,ku_008918,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,69,1
attr_00018886,evt_000158590,ku_010456,cmp_004,affiliate,retargeting,affiliate>retargeting>conversion,70,2
attr_00018887,evt_000158592,ku_018047,cmp_018,affiliate,retargeting,affiliate>retargeting>conversion,71,3
attr_00018888,evt_000158604,ku_002718,cmp_003,affiliate,retargeting,affiliate>retargeting>conversion,72,4
attr_00018889,evt_000158606,ku_006523,cmp_015,organic,retargeting,organic>retargeting>conversion,73,1
attr_00018890,evt_000158609,ku_006579,cmp_032,direct,direct,direct>conversion,74,2
attr_00018891,evt_000158611,ku_017733,cmp_027,direct,direct,direct>conversion,75,3
attr_00018892,evt_000158621,ku_002549,cmp_027,affiliate,retargeting,affiliate>retargeting>conversion,76,4
attr_00018893,evt_000158647,ku_019871,cmp_014,direct,direct,direct>conversion,77,1
attr_00018894,evt_000158648,ku_001716,cmp_012,social,retargeting,social>retargeting>conversion,78,2
attr_00018895,evt_000158667,ku_015812,cmp_036,social,retargeting,social>retargeting>conversion,79,3
attr_00018896,evt_000158673,ku_006226,cmp_036,direct,direct,direct>conversion,80,4
attr_00018897,evt_000158677,ku_000588,cmp_013,affiliate,retargeting,affiliate>retargeting>conversion,81,1
attr_00018898,evt_000158680,ku_013376,cmp_008,direct,direct,direct>conversion,82,2
attr_00018899,evt_000158684,ku_017458,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,83,3
attr_00018900,evt_000158694,ku_006005,cmp_026,affiliate,retargeting,affiliate>retargeting>conversion,84,4
attr_00018901,evt_000158731,ku_007217,cmp_004,paid_search,retargeting,paid_search>retargeting>conversion,85,1
attr_00018902,evt_000158739,ku_003487,cmp_040,social,retargeting,social>retargeting>conversion,86,2
attr_00018903,evt_000158754,ku_000558,cmp_027,social,retargeting,social>retargeting>conversion,87,3
attr_00018904,evt_000158755,ku_009030,cmp_018,social,retargeting,social>retargeting>conversion,88,4
attr_00018905,evt_000158756,ku_017273,cmp_002,affiliate,retargeting,affiliate>retargeting>conversion,89,1
attr_00018906,evt_000158765,ku_011994,cmp_029,social,retargeting,social>retargeting>conversion,90,2
attr_00018907,evt_000158767,ku_008122,cmp_006,paid_search,retargeting,paid_search>retargeting>conversion,91,3
attr_00018908,evt_000158768,ku_014706,cmp_019,organic,retargeting,organic>retargeting>conversion,92,4
attr_00018909,evt_000158770,ku_013731,cmp_004,organic,retargeting,organic>retargeting>conversion,93,1
attr_00018910,evt_000158779,ku_001509,cmp_029,direct,direct,direct>conversion,94,2
attr_00018911,evt_000158791,ku_015622,cmp_021,organic,retargeting,organic>retargeting>conversion,95,3
attr_00018912,evt_000158807,ku_012964,cmp_035,affiliate,retargeting,affiliate>retargeting>conversion,96,4
attr_00018913,evt_000158810,ku_005478,cmp_001,social,retargeting,social>retargeting>conversion,97,1
attr_00018914,evt_000158813,ku_015630,cmp_017,organic,retargeting,organic>retargeting>conversion,98,2
attr_00018915,evt_000158823,ku_019100,cmp_022,direct,direct,direct>conversion,99,3
attr_00018916,evt_000158827,ku_002438,cmp_038,social,retargeting,social>retargeting>conversion,100,4
attr_00018917,evt_000158860,ku_018471,cmp_022,direct,direct,direct>conversion,101,1
attr_00018918,evt_000158864,ku_005977,cmp_037,paid_search,retargeting,paid_search>retargeting>conversion,102,2
attr_00018919,evt_000158866,ku_010735,cmp_034,direct,direct,direct>conversion,103,3
attr_00018920,evt_000158870,ku_004335,cmp_021,organic,retargeting,organic>retargeting>conversion,104,4
attr_00018921,evt_000158888,ku_010541,cmp_002,affiliate,retargeting,affiliate>retargeting>conversion,105,1
attr_00018922,evt_000158894,ku_014520,cmp_027,direct,direct,direct>conversion,106,2
attr_00018923,evt_000158901,ku_007478,cmp_035,social,retargeting,social>retargeting>conversion,107,3
attr_00018924,evt_000158904,ku_013902,cmp_012,affiliate,retargeting,affiliate>retargeting>conversion,108,4
attr_00018925,evt_000158929,ku_009343,cmp_020,organic,retargeting,organic>retargeting>conversion,109,1
attr_00018926,evt_000158943,ku_006245,cmp_029,organic,retargeting,organic>retargeting>conversion,110,2
attr_00018927,evt_000158947,ku_010378,cmp_017,organic,retargeting,organic>retargeting>conversion,111,3
attr_00018928,evt_000158955,ku_014307,cmp_032,affiliate,retargeting,affiliate>retargeting>conversion,112,4
attr_00018929,evt_000158972,ku_013310,cmp_002,organic,retargeting,organic>retargeting>conversion,113,1
attr_00018930,evt_000158977,ku_002866,cmp_010,direct,direct,direct>conversion,114,2
attr_00018931,evt_000158986,ku_007954,cmp_012,paid_search,retargeting,paid_search>retargeting>conversion,115,3
attr_00018932,evt_000158988,ku_004721,cmp_002,organic,retargeting,organic>retargeting>conversion,116,4
attr_00018933,evt_000158989,ku_007611,cmp_036,affiliate,retargeting,affiliate>retargeting>conversion,117,1
attr_00018934,evt_000158991,ku_002101,cmp_031,organic,retargeting,organic>retargeting>conversion,118,2
attr_00018935,evt_000158993,ku_009555,cmp_013,organic,retargeting,organic>retargeting>conversion,119,3
attr_00018936,evt_000158998,ku_008963,cmp_036,organic,retargeting,organic>retargeting>conversion,120,4
attr_00018937,evt_000159004,ku_005683,cmp_025,social,retargeting,social>retargeting>conversion,121,1
attr_00018938,evt_000159024,ku_005510,cmp_031,affiliate,retargeting,affiliate>retargeting>conversion,122,2
attr_00018939,evt_000159034,ku_015821,cmp_028,affiliate,retargeting,affiliate>retargeting>conversion,123,3
attr_00018940,evt_000159037,ku_016225,cmp_016,social,retargeting,social>retargeting>conversion,124,4
