real_identity_id,anonymous_user_id,first_seen_at,source_channel,cookie_reset_flag
rid_010834,au_027139,2025-04-19 14:42:00,affiliate,False
rid_013384,au_027140,2025-04-19 14:51:00,paid_search,False
rid_012622,au_027141,2025-04-19 15:00:00,paid_search,False
rid_017809,au_027142,2025-04-19 15:09:00,affiliate,False
rid_003369,au_027143,2025-04-19 15:18:00,direct,True
rid_002753,au_027144,2025-04-19 15:27:00,affiliate,False
rid_016687,au_027145,2025-04-19 15:36:00,social,False
rid_012946,au_027146,2025-04-19 15:45:00,organic,False
rid_018368,au_027147,2025-04-19 15:54:00,direct,False
rid_004084,au_027148,2025-04-19 16:03:00,social,False
rid_001133,au_027149,2025-04-19 16:12:00,paid_search,False
rid_013797,au_027150,2025-04-19 16:21:00,affiliate,False
rid_015156,au_027151,2025-04-19 16:30:00,affiliate,False
rid_012951,au_027152,2025-04-19 16:39:00,direct,True
rid_000967,au_027153,2025-04-19 16:48:00,organic,False
rid_017433,au_027154,2025-04-19 16:57:00,affiliate,False
rid_005062,au_027155,2025-04-19 17:06:00,organic,True
rid_009715,au_027156,2025-04-19 17:15:00,affiliate,False
rid_000461,au_027157,2025-04-19 17:24:00,affiliate,True
rid_015178,au_027158,2025-04-19 17:33:00,paid_search,False
rid_016338,au_027159,2025-04-19 17:42:00,direct,False
rid_003837,au_027160,2025-04-19 17:51:00,organic,False
rid_001565,au_027161,2025-04-19 18:00:00,organic,False
rid_012853,au_027162,2025-04-19 18:09:00,paid_search,False
rid_011087,au_027163,2025-04-19 18:18:00,social,False
rid_017537,au_027164,2025-04-19 18:27:00,paid_search,False
rid_005870,au_027165,2025-04-19 18:36:00,direct,False
rid_014460,au_027166,2025-04-19 18:45:00,organic,False
rid_016956,au_027167,2025-04-19 18:54:00,paid_search,False
rid_017572,au_027168,2025-04-19 19:03:00,social,False
rid_001692,au_027169,2025-04-19 19:12:00,affiliate,False
rid_012596,au_027170,2025-04-19 19:21:00,affiliate,True
rid_006899,au_027171,2025-04-19 19:30:00,affiliate,False
rid_011029,au_027172,2025-04-19 19:39:00,direct,False
rid_013413,au_027173,2025-04-19 19:48:00,direct,False
rid_018301,au_027174,2025-04-19 19:57:00,organic,False
rid_009390,au_027175,2025-04-19 20:06:00,affiliate,False
rid_006469,au_027176,2025-04-19 20:15:00,paid_search,False
rid_003834,au_027177,2025-04-19 20:24:00,paid_search,False
rid_014968,au_027178,2025-04-19 20:33:00,social,False
rid_006805,au_027179,2025-04-19 20:42:00,social,False
rid_013861,au_027180,2025-04-19 20:51:00,organic,False
rid_005348,au_027181,2025-04-19 21:00:00,direct,False
rid_016286,au_027182,2025-04-19 21:09:00,organic,False
rid_013357,au_027183,2025-04-19 21:18:00,organic,False
rid_009953,au_027184,2025-04-19 21:27:00,organic,False
rid_019780,au_027185,2025-04-19 21:36:00,paid_search,False
rid_009873,au_027186,2025-04-19 21:45:00,direct,False
rid_010811,au_027187,2025-04-19 21:54:00,social,False
rid_000684,au_027188,2025-04-19 22:03:00,direct,False
rid_012962,au_027189,2025-04-19 22:12:00,affiliate,False
rid_018629,au_027190,2025-04-19 22:21:00,affiliate,False
rid_011640,au_027191,2025-04-19 22:30:00,direct,False
rid_007747,au_027192,2025-04-19 22:39:00,paid_search,False
rid_012938,au_027193,2025-04-19 22:48:00,affiliate,True
rid_011041,au_027194,2025-04-19 22:57:00,paid_search,False
rid_004243,au_027195,2025-04-19 23:06:00,direct,False
rid_003965,au_027196,2025-04-19 23:15:00,social,False
rid_017945,au_027197,2025-04-19 23:24:00,social,False
rid_012325,au_027198,2025-04-19 23:33:00,affiliate,False
rid_017736,au_027199,2025-04-19 23:42:00,organic,False
rid_006923,au_027200,2025-04-19 23:51:00,direct,True
rid_019112,au_027201,2025-04-20 00:00:00,social,False
rid_011702,au_027202,2025-04-20 00:09:00,affiliate,False
rid_017329,au_027203,2025-04-20 00:18:00,paid_search,False
rid_014707,au_027204,2025-04-20 00:27:00,direct,True
rid_018557,au_027205,2025-04-20 00:36:00,paid_search,False
rid_012200,au_027206,2025-04-20 00:45:00,social,False
rid_015408,au_027207,2025-04-20 00:54:00,affiliate,False
rid_000613,au_027208,2025-04-20 01:03:00,affiliate,False
rid_010724,au_027209,2025-04-20 01:12:00,paid_search,False
rid_016122,au_027210,2025-04-20 01:21:00,social,True
rid_016364,au_027211,2025-04-20 01:30:00,social,False
rid_011218,au_027212,2025-04-20 01:39:00,affiliate,True
rid_018903,au_027213,2025-04-20 01:48:00,social,False
rid_004768,au_027214,2025-04-20 01:57:00,paid_search,False
rid_015887,au_027215,2025-04-20 02:06:00,social,False
rid_006474,au_027216,2025-04-20 02:15:00,affiliate,False
rid_005174,au_027217,2025-04-20 02:24:00,social,False
rid_016221,au_027218,2025-04-20 02:33:00,direct,False
rid_016135,au_027219,2025-04-20 02:42:00,affiliate,False
rid_018726,au_027220,2025-04-20 02:51:00,social,False
rid_008563,au_027221,2025-04-20 03:00:00,affiliate,False
rid_016270,au_027222,2025-04-20 03:09:00,direct,False
rid_015372,au_027223,2025-04-20 03:18:00,direct,True
rid_017726,au_027224,2025-04-20 03:27:00,paid_search,False
rid_006254,au_027225,2025-04-20 03:36:00,social,False
rid_009798,au_027226,2025-04-20 03:45:00,affiliate,True
rid_014153,au_027227,2025-04-20 03:54:00,paid_search,False
rid_008336,au_027228,2025-04-20 04:03:00,organic,False
rid_019980,au_027229,2025-04-20 04:12:00,organic,False
rid_016377,au_027230,2025-04-20 04:21:00,paid_search,False
rid_000428,au_027231,2025-04-20 04:30:00,paid_search,False
rid_007892,au_027232,2025-04-20 04:39:00,affiliate,False
rid_010738,au_027233,2025-04-20 04:48:00,organic,False
rid_014118,au_027234,2025-04-20 04:57:00,paid_search,False
rid_010791,au_027235,2025-04-20 05:06:00,paid_search,False
rid_012261,au_027236,2025-04-20 05:15:00,organic,True
rid_011686,au_027237,2025-04-20 05:24:00,direct,False
rid_003058,au_027238,2025-04-20 05:33:00,social,False
rid_007108,au_027239,2025-04-20 05:42:00,organic,False
rid_006174,au_027240,2025-04-20 05:51:00,paid_search,False
rid_007412,au_027241,2025-04-20 06:00:00,social,False
rid_004250,au_027242,2025-04-20 06:09:00,paid_search,False
rid_019118,au_027243,2025-04-20 06:18:00,social,False
rid_002510,au_027244,2025-04-20 06:27:00,affiliate,False
rid_006651,au_027245,2025-04-20 06:36:00,organic,True
rid_008404,au_027246,2025-04-20 06:45:00,paid_search,False
rid_012448,au_027247,2025-04-20 06:54:00,paid_search,False
rid_003969,au_027248,2025-04-20 07:03:00,social,True
rid_014165,au_027249,2025-04-20 07:12:00,direct,False
rid_001430,au_027250,2025-04-20 07:21:00,social,False
rid_001170,au_027251,2025-04-20 07:30:00,social,False
rid_004140,au_027252,2025-04-20 07:39:00,paid_search,False
rid_004412,au_027253,2025-04-20 07:48:00,affiliate,False
rid_012378,au_027254,2025-04-20 07:57:00,paid_search,False
rid_016129,au_027255,2025-04-20 08:06:00,paid_search,True
rid_016169,au_027256,2025-04-20 08:15:00,organic,False
rid_003611,au_027257,2025-04-20 08:24:00,affiliate,False
rid_009259,au_027258,2025-04-20 08:33:00,affiliate,False
rid_003467,au_027259,2025-04-20 08:42:00,affiliate,False
rid_012187,au_027260,2025-04-20 08:51:00,paid_search,True
rid_005033,au_027261,2025-04-20 09:00:00,organic,False
rid_013010,au_027262,2025-04-20 09:09:00,paid_search,False
rid_015479,au_027263,2025-04-20 09:18:00,organic,False
rid_013029,au_027264,2025-04-20 09:27:00,direct,False
rid_000165,au_027265,2025-04-20 09:36:00,paid_search,False
rid_019738,au_027266,2025-04-20 09:45:00,direct,False
rid_009070,au_027267,2025-04-20 09:54:00,direct,False
rid_012180,au_027268,2025-04-20 10:03:00,direct,False
rid_013725,au_027269,2025-04-20 10:12:00,paid_search,False
rid_010925,au_027270,2025-04-20 10:21:00,affiliate,False
rid_019139,au_027271,2025-04-20 10:30:00,social,False
rid_017335,au_027272,2025-04-20 10:39:00,paid_search,False
rid_013137,au_027273,2025-04-20 10:48:00,paid_search,False
rid_012419,au_027274,2025-04-20 10:57:00,paid_search,False
rid_006992,au_027275,2025-04-20 11:06:00,organic,False
rid_009163,au_027276,2025-04-20 11:15:00,social,False
rid_000115,au_027277,2025-04-20 11:24:00,paid_search,False
rid_014849,au_027278,2025-04-20 11:33:00,social,False
rid_002625,au_027279,2025-04-20 11:42:00,organic,False
rid_004485,au_027280,2025-04-20 11:51:00,social,True
rid_011525,au_027281,2025-04-20 12:00:00,affiliate,False
rid_013451,au_027282,2025-04-20 12:09:00,paid_search,False
rid_000669,au_027283,2025-04-20 12:18:00,social,False
rid_015345,au_027284,2025-04-20 12:27:00,paid_search,True
rid_002771,au_027285,2025-04-20 12:36:00,social,False
rid_012772,au_027286,2025-04-20 12:45:00,direct,False
rid_015583,au_027287,2025-04-20 12:54:00,affiliate,False
rid_003755,au_027288,2025-04-20 13:03:00,paid_search,False
rid_007993,au_027289,2025-04-20 13:12:00,paid_search,False
rid_010301,au_027290,2025-04-20 13:21:00,paid_search,True
rid_011017,au_027291,2025-04-20 13:30:00,direct,False
rid_016199,au_027292,2025-04-20 13:39:00,paid_search,False
rid_019092,au_027293,2025-04-20 13:48:00,paid_search,True
rid_008055,au_027294,2025-04-20 13:57:00,organic,True
rid_011905,au_027295,2025-04-20 14:06:00,organic,False
rid_018556,au_027296,2025-04-20 14:15:00,social,False
rid_012112,au_027297,2025-04-20 14:24:00,organic,False
rid_000964,au_027298,2025-04-20 14:33:00,organic,False
rid_006192,au_027299,2025-04-20 14:42:00,paid_search,False
rid_013302,au_027300,2025-04-20 14:51:00,organic,False
rid_019710,au_027301,2025-04-20 15:00:00,direct,True
rid_004658,au_027302,2025-04-20 15:09:00,direct,False
rid_004309,au_027303,2025-04-20 15:18:00,affiliate,False
rid_012975,au_027304,2025-04-20 15:27:00,paid_search,False
rid_002316,au_027305,2025-04-20 15:36:00,affiliate,False
rid_018987,au_027306,2025-04-20 15:45:00,social,False
rid_018214,au_027307,2025-04-20 15:54:00,paid_search,False
rid_011500,au_027308,2025-04-20 16:03:00,affiliate,False
rid_006785,au_027309,2025-04-20 16:12:00,paid_search,False
rid_008739,au_027310,2025-04-20 16:21:00,organic,False
rid_011059,au_027311,2025-04-20 16:30:00,organic,False
rid_017174,au_027312,2025-04-20 16:39:00,organic,False
rid_014444,au_027313,2025-04-20 16:48:00,social,False
rid_009273,au_027314,2025-04-20 16:57:00,organic,False
rid_012748,au_027315,2025-04-20 17:06:00,paid_search,False
rid_011285,au_027316,2025-04-20 17:15:00,direct,False
rid_002364,au_027317,2025-04-20 17:24:00,affiliate,False
rid_006142,au_027318,2025-04-20 17:33:00,paid_search,False
rid_004078,au_027319,2025-04-20 17:42:00,direct,False
rid_010987,au_027320,2025-04-20 17:51:00,direct,False
rid_019402,au_027321,2025-04-20 18:00:00,affiliate,True
rid_014317,au_027322,2025-04-20 18:09:00,paid_search,False
rid_013240,au_027323,2025-04-20 18:18:00,affiliate,False
rid_010186,au_027324,2025-04-20 18:27:00,paid_search,False
rid_007079,au_027325,2025-04-20 18:36:00,affiliate,False
rid_004217,au_027326,2025-04-20 18:45:00,social,False
rid_018159,au_027327,2025-04-20 18:54:00,direct,False
rid_000393,au_027328,2025-04-20 19:03:00,affiliate,False
rid_018205,au_027329,2025-04-20 19:12:00,direct,False
rid_004360,au_027330,2025-04-20 19:21:00,organic,False
rid_016057,au_027331,2025-04-20 19:30:00,paid_search,True
rid_017006,au_027332,2025-04-20 19:39:00,paid_search,False
rid_018343,au_027333,2025-04-20 19:48:00,direct,False
rid_019185,au_027334,2025-04-20 19:57:00,direct,True
rid_010051,au_027335,2025-04-20 20:06:00,social,False
rid_011249,au_027336,2025-04-20 20:15:00,direct,False
rid_000635,au_027337,2025-04-20 20:24:00,social,False
rid_016582,au_027338,2025-04-20 20:33:00,organic,False
rid_011619,au_027339,2025-04-20 20:42:00,organic,False
rid_000940,au_027340,2025-04-20 20:51:00,paid_search,False
rid_006930,au_027341,2025-04-20 21:00:00,social,False
rid_017072,au_027342,2025-04-20 21:09:00,organic,False
rid_007683,au_027343,2025-04-20 21:18:00,paid_search,False
rid_005745,au_027344,2025-04-20 21:27:00,organic,False
rid_005436,au_027345,2025-04-20 21:36:00,organic,False
rid_003510,au_027346,2025-04-20 21:45:00,paid_search,False
rid_010808,au_027347,2025-04-20 21:54:00,organic,False
rid_005542,au_027348,2025-04-20 22:03:00,paid_search,False
rid_011667,au_027349,2025-04-20 22:12:00,affiliate,True
rid_009961,au_027350,2025-04-20 22:21:00,organic,False
rid_013032,au_027351,2025-04-20 22:30:00,social,False
rid_011752,au_027352,2025-04-20 22:39:00,direct,False
rid_001185,au_027353,2025-04-20 22:48:00,direct,False
rid_000140,au_027354,2025-04-20 22:57:00,social,False
rid_006079,au_027355,2025-04-20 23:06:00,organic,False
rid_006861,au_027356,2025-04-20 23:15:00,social,False
rid_009030,au_027357,2025-04-20 23:24:00,direct,False
rid_014090,au_027358,2025-04-20 23:33:00,direct,False
rid_019438,au_027359,2025-04-20 23:42:00,direct,False
rid_015007,au_027360,2025-04-20 23:51:00,affiliate,False
rid_007323,au_027361,2025-04-21 00:00:00,direct,False
rid_004688,au_027362,2025-04-21 00:09:00,organic,True
rid_007124,au_027363,2025-04-21 00:18:00,affiliate,False
rid_004930,au_027364,2025-04-21 00:27:00,social,False
rid_011205,au_027365,2025-04-21 00:36:00,affiliate,True
rid_013594,au_027366,2025-04-21 00:45:00,direct,False
rid_005243,au_027367,2025-04-21 00:54:00,organic,False
rid_012192,au_027368,2025-04-21 01:03:00,affiliate,False
rid_007397,au_027369,2025-04-21 01:12:00,social,False
rid_009944,au_027370,2025-04-21 01:21:00,paid_search,False
rid_004767,au_027371,2025-04-21 01:30:00,social,True
rid_010931,au_027372,2025-04-21 01:39:00,paid_search,False
rid_001821,au_027373,2025-04-21 01:48:00,direct,False
rid_009990,au_027374,2025-04-21 01:57:00,affiliate,False
rid_008928,au_027375,2025-04-21 02:06:00,affiliate,False
rid_008145,au_027376,2025-04-21 02:15:00,social,False
rid_018044,au_027377,2025-04-21 02:24:00,affiliate,False
rid_015758,au_027378,2025-04-21 02:33:00,paid_search,False
rid_011464,au_027379,2025-04-21 02:42:00,direct,False
rid_017772,au_027380,2025-04-21 02:51:00,affiliate,False
rid_013172,au_027381,2025-04-21 03:00:00,social,False
rid_012797,au_027382,2025-04-21 03:09:00,direct,False
rid_009621,au_027383,2025-04-21 03:18:00,organic,False
rid_005395,au_027384,2025-04-21 03:27:00,organic,True
rid_005985,au_027385,2025-04-21 03:36:00,organic,False
rid_019489,au_027386,2025-04-21 03:45:00,social,False
rid_013568,au_027387,2025-04-21 03:54:00,organic,False
rid_001765,au_027388,2025-04-21 04:03:00,paid_search,False
rid_004705,au_027389,2025-04-21 04:12:00,paid_search,False
rid_019042,au_027390,2025-04-21 04:21:00,affiliate,False
rid_004169,au_027391,2025-04-21 04:30:00,affiliate,False
rid_011120,au_027392,2025-04-21 04:39:00,paid_search,False
rid_007067,au_027393,2025-04-21 04:48:00,social,False
rid_014204,au_027394,2025-04-21 04:57:00,affiliate,False
rid_017223,au_027395,2025-04-21 05:06:00,paid_search,False
rid_008471,au_027396,2025-04-21 05:15:00,direct,False
rid_000205,au_027397,2025-04-21 05:24:00,social,False
rid_007142,au_027398,2025-04-21 05:33:00,social,True
rid_000440,au_027399,2025-04-21 05:42:00,affiliate,True
rid_004467,au_027400,2025-04-21 05:51:00,affiliate,False
rid_007706,au_027401,2025-04-21 06:00:00,social,False
rid_002245,au_027402,2025-04-21 06:09:00,paid_search,False
rid_000712,au_027403,2025-04-21 06:18:00,organic,True
rid_006256,au_027404,2025-04-21 06:27:00,social,False
rid_000523,au_027405,2025-04-21 06:36:00,social,False
rid_005091,au_027406,2025-04-21 06:45:00,organic,False
rid_002343,au_027407,2025-04-21 06:54:00,paid_search,False
rid_010675,au_027408,2025-04-21 07:03:00,affiliate,True
rid_015985,au_027409,2025-04-21 07:12:00,affiliate,False
rid_017145,au_027410,2025-04-21 07:21:00,social,False
rid_012426,au_027411,2025-04-21 07:30:00,organic,False
rid_001672,au_027412,2025-04-21 07:39:00,affiliate,False
rid_001461,au_027413,2025-04-21 07:48:00,direct,False
rid_014940,au_027414,2025-04-21 07:57:00,affiliate,False
rid_014955,au_027415,2025-04-21 08:06:00,direct,False
rid_005352,au_027416,2025-04-21 08:15:00,paid_search,False
rid_019844,au_027417,2025-04-21 08:24:00,social,False
rid_012822,au_027418,2025-04-21 08:33:00,direct,False
rid_008755,au_027419,2025-04-21 08:42:00,social,False
rid_012546,au_027420,2025-04-21 08:51:00,affiliate,True
rid_000375,au_027421,2025-04-21 09:00:00,paid_search,False
rid_014751,au_027422,2025-04-21 09:09:00,direct,False
rid_004414,au_027423,2025-04-21 09:18:00,social,True
rid_000305,au_027424,2025-04-21 09:27:00,affiliate,True
rid_012508,au_027425,2025-04-21 09:36:00,affiliate,False
rid_000028,au_027426,2025-04-21 09:45:00,affiliate,False
rid_000522,au_027427,2025-04-21 09:54:00,social,False
rid_003375,au_027428,2025-04-21 10:03:00,paid_search,False
rid_019094,au_027429,2025-04-21 10:12:00,direct,False
rid_019608,au_027430,2025-04-21 10:21:00,organic,False
rid_008412,au_027431,2025-04-21 10:30:00,affiliate,False
rid_006834,au_027432,2025-04-21 10:39:00,social,False
rid_008535,au_027433,2025-04-21 10:48:00,direct,False
rid_012506,au_027434,2025-04-21 10:57:00,affiliate,False
rid_011510,au_027435,2025-04-21 11:06:00,affiliate,False
rid_006161,au_027436,2025-04-21 11:15:00,affiliate,False
rid_005049,au_027437,2025-04-21 11:24:00,paid_search,False
rid_009757,au_027438,2025-04-21 11:33:00,organic,True
rid_005752,au_027439,2025-04-21 11:42:00,social,False
rid_008758,au_027440,2025-04-21 11:51:00,social,False
rid_000571,au_027441,2025-04-21 12:00:00,organic,False
rid_003762,au_027442,2025-04-21 12:09:00,paid_search,False
rid_019393,au_027443,2025-04-21 12:18:00,affiliate,False
rid_007165,au_027444,2025-04-21 12:27:00,social,False
rid_008671,au_027445,2025-04-21 12:36:00,organic,False
rid_003813,au_027446,2025-04-21 12:45:00,affiliate,False
rid_017476,au_027447,2025-04-21 12:54:00,paid_search,False
rid_005594,au_027448,2025-04-21 13:03:00,social,False
rid_005871,au_027449,2025-04-21 13:12:00,social,False
rid_008346,au_027450,2025-04-21 13:21:00,paid_search,False
rid_016165,au_027451,2025-04-21 13:30:00,affiliate,False
rid_015911,au_027452,2025-04-21 13:39:00,paid_search,False
rid_003661,au_027453,2025-04-21 13:48:00,paid_search,False
rid_003929,au_027454,2025-04-21 13:57:00,direct,True
rid_005103,au_027455,2025-04-21 14:06:00,affiliate,False
rid_003915,au_027456,2025-04-21 14:15:00,social,False
rid_010015,au_027457,2025-04-21 14:24:00,affiliate,False
rid_004948,au_027458,2025-04-21 14:33:00,direct,False
rid_001451,au_027459,2025-04-21 14:42:00,social,False
rid_015787,au_027460,2025-04-21 14:51:00,paid_search,False
rid_006849,au_027461,2025-04-21 15:00:00,organic,False
rid_004947,au_027462,2025-04-21 15:09:00,organic,False
rid_002867,au_027463,2025-04-21 15:18:00,social,True
rid_016390,au_027464,2025-04-21 15:27:00,organic,False
rid_012041,au_027465,2025-04-21 15:36:00,social,False
rid_006454,au_027466,2025-04-21 15:45:00,social,False
rid_016560,au_027467,2025-04-21 15:54:00,social,False
rid_006059,au_027468,2025-04-21 16:03:00,paid_search,False
rid_004996,au_027469,2025-04-21 16:12:00,social,False
rid_007566,au_027470,2025-04-21 16:21:00,direct,True
rid_000784,au_027471,2025-04-21 16:30:00,direct,False
rid_008963,au_027472,2025-04-21 16:39:00,direct,False
rid_015018,au_027473,2025-04-21 16:48:00,social,False
rid_008396,au_027474,2025-04-21 16:57:00,affiliate,False
rid_011615,au_027475,2025-04-21 17:06:00,paid_search,False
rid_007888,au_027476,2025-04-21 17:15:00,paid_search,False
rid_016459,au_027477,2025-04-21 17:24:00,affiliate,False
rid_019956,au_027478,2025-04-21 17:33:00,social,False
rid_010849,au_027479,2025-04-21 17:42:00,direct,True
rid_013863,au_027480,2025-04-21 17:51:00,social,False
rid_012184,au_027481,2025-04-21 18:00:00,affiliate,False
rid_017633,au_027482,2025-04-21 18:09:00,direct,False
rid_018113,au_027483,2025-04-21 18:18:00,organic,False
rid_017873,au_027484,2025-04-21 18:27:00,affiliate,False
rid_001396,au_027485,2025-04-21 18:36:00,direct,True
rid_008539,au_027486,2025-04-21 18:45:00,organic,False
rid_010022,au_027487,2025-04-21 18:54:00,organic,False
rid_015505,au_027488,2025-04-21 19:03:00,organic,False
rid_011293,au_027489,2025-04-21 19:12:00,affiliate,False
rid_009416,au_027490,2025-04-21 19:21:00,affiliate,False
rid_010666,au_027491,2025-04-21 19:30:00,social,False
rid_011894,au_027492,2025-04-21 19:39:00,paid_search,True
rid_012068,au_027493,2025-04-21 19:48:00,organic,False
rid_014691,au_027494,2025-04-21 19:57:00,social,False
rid_008004,au_027495,2025-04-21 20:06:00,organic,False
rid_011637,au_027496,2025-04-21 20:15:00,paid_search,False
rid_002413,au_027497,2025-04-21 20:24:00,paid_search,False
rid_010145,au_027498,2025-04-21 20:33:00,direct,False
rid_007487,au_027499,2025-04-21 20:42:00,organic,False
rid_000237,au_027500,2025-04-21 20:51:00,organic,False
rid_004136,au_027501,2025-04-21 21:00:00,affiliate,False
rid_019396,au_027502,2025-04-21 21:09:00,paid_search,False
rid_010984,au_027503,2025-04-21 21:18:00,social,False
rid_000760,au_027504,2025-04-21 21:27:00,direct,True
rid_017711,au_027505,2025-04-21 21:36:00,social,False
rid_002406,au_027506,2025-04-21 21:45:00,direct,False
rid_012488,au_027507,2025-04-21 21:54:00,paid_search,False
rid_000850,au_027508,2025-04-21 22:03:00,organic,False
rid_016729,au_027509,2025-04-21 22:12:00,direct,False
rid_012525,au_027510,2025-04-21 22:21:00,direct,False
rid_017119,au_027511,2025-04-21 22:30:00,paid_search,False
rid_006053,au_027512,2025-04-21 22:39:00,paid_search,False
rid_017860,au_027513,2025-04-21 22:48:00,social,False
rid_017876,au_027514,2025-04-21 22:57:00,affiliate,False
rid_009554,au_027515,2025-04-21 23:06:00,paid_search,False
rid_011854,au_027516,2025-04-21 23:15:00,affiliate,False
rid_007531,au_027517,2025-04-21 23:24:00,organic,True
rid_015631,au_027518,2025-04-21 23:33:00,organic,False
rid_012829,au_027519,2025-04-21 23:42:00,affiliate,False
rid_002905,au_027520,2025-04-21 23:51:00,social,False
rid_008203,au_027521,2025-04-22 00:00:00,social,False
rid_008213,au_027522,2025-04-22 00:09:00,social,False
rid_008706,au_027523,2025-04-22 00:18:00,paid_search,False
rid_012489,au_027524,2025-04-22 00:27:00,affiliate,False
rid_005598,au_027525,2025-04-22 00:36:00,affiliate,False
rid_003756,au_027526,2025-04-22 00:45:00,social,False
rid_009148,au_027527,2025-04-22 00:54:00,direct,False
rid_007641,au_027528,2025-04-22 01:03:00,paid_search,True
rid_018152,au_027529,2025-04-22 01:12:00,direct,False
rid_015090,au_027530,2025-04-22 01:21:00,direct,False
rid_004908,au_027531,2025-04-22 01:30:00,paid_search,False
rid_013644,au_027532,2025-04-22 01:39:00,affiliate,False
rid_012105,au_027533,2025-04-22 01:48:00,paid_search,False
rid_018039,au_027534,2025-04-22 01:57:00,social,False
rid_014912,au_027535,2025-04-22 02:06:00,affiliate,False
rid_011164,au_027536,2025-04-22 02:15:00,paid_search,False
rid_005004,au_027537,2025-04-22 02:24:00,social,False
rid_004138,au_027538,2025-04-22 02:33:00,social,True
rid_007487,au_027539,2025-04-22 02:42:00,paid_search,False
rid_017575,au_027540,2025-04-22 02:51:00,organic,False
rid_017980,au_027541,2025-04-22 03:00:00,affiliate,False
rid_019241,au_027542,2025-04-22 03:09:00,affiliate,False
rid_019618,au_027543,2025-04-22 03:18:00,affiliate,False
rid_009713,au_027544,2025-04-22 03:27:00,organic,True
rid_012029,au_027545,2025-04-22 03:36:00,social,True
rid_001690,au_027546,2025-04-22 03:45:00,direct,False
rid_003190,au_027547,2025-04-22 03:54:00,paid_search,False
rid_005059,au_027548,2025-04-22 04:03:00,social,True
rid_003391,au_027549,2025-04-22 04:12:00,social,False
rid_015044,au_027550,2025-04-22 04:21:00,direct,True
rid_016876,au_027551,2025-04-22 04:30:00,paid_search,True
rid_000005,au_027552,2025-04-22 04:39:00,affiliate,True
rid_013672,au_027553,2025-04-22 04:48:00,social,False
rid_005896,au_027554,2025-04-22 04:57:00,affiliate,False
rid_009893,au_027555,2025-04-22 05:06:00,social,True
rid_007380,au_027556,2025-04-22 05:15:00,organic,False
rid_003031,au_027557,2025-04-22 05:24:00,paid_search,False
rid_015768,au_027558,2025-04-22 05:33:00,direct,False
rid_006159,au_027559,2025-04-22 05:42:00,paid_search,False
rid_008741,au_027560,2025-04-22 05:51:00,paid_search,False
rid_011811,au_027561,2025-04-22 06:00:00,organic,False
rid_010511,au_027562,2025-04-22 06:09:00,organic,False
rid_003694,au_027563,2025-04-22 06:18:00,organic,False
rid_013432,au_027564,2025-04-22 06:27:00,social,True
rid_003190,au_027565,2025-04-22 06:36:00,social,False
rid_015699,au_027566,2025-04-22 06:45:00,social,False
rid_012968,au_027567,2025-04-22 06:54:00,organic,False
rid_006762,au_027568,2025-04-22 07:03:00,direct,False
rid_007078,au_027569,2025-04-22 07:12:00,paid_search,False
rid_003437,au_027570,2025-04-22 07:21:00,organic,False
rid_008868,au_027571,2025-04-22 07:30:00,organic,False
rid_003640,au_027572,2025-04-22 07:39:00,paid_search,False
rid_010144,au_027573,2025-04-22 07:48:00,organic,False
rid_003203,au_027574,2025-04-22 07:57:00,direct,True
rid_017765,au_027575,2025-04-22 08:06:00,paid_search,False
rid_002289,au_027576,2025-04-22 08:15:00,paid_search,False
rid_014388,au_027577,2025-04-22 08:24:00,direct,False
rid_008818,au_027578,2025-04-22 08:33:00,affiliate,False
rid_006788,au_027579,2025-04-22 08:42:00,organic,True
rid_003663,au_027580,2025-04-22 08:51:00,affiliate,False
rid_012744,au_027581,2025-04-22 09:00:00,affiliate,False
rid_015651,au_027582,2025-04-22 09:09:00,direct,True
rid_012953,au_027583,2025-04-22 09:18:00,social,False
rid_000002,au_027584,2025-04-22 09:27:00,affiliate,False
rid_016645,au_027585,2025-04-22 09:36:00,paid_search,False
rid_019071,au_027586,2025-04-22 09:45:00,social,False
rid_014114,au_027587,2025-04-22 09:54:00,paid_search,True
rid_000265,au_027588,2025-04-22 10:03:00,social,False
rid_010100,au_027589,2025-04-22 10:12:00,affiliate,True
rid_006507,au_027590,2025-04-22 10:21:00,organic,False
rid_013060,au_027591,2025-04-22 10:30:00,paid_search,False
rid_015082,au_027592,2025-04-22 10:39:00,paid_search,False
rid_017748,au_027593,2025-04-22 10:48:00,direct,False
rid_017442,au_027594,2025-04-22 10:57:00,organic,False
rid_019303,au_027595,2025-04-22 11:06:00,social,True
rid_001745,au_027596,2025-04-22 11:15:00,paid_search,True
rid_002358,au_027597,2025-04-22 11:24:00,social,True
rid_016022,au_027598,2025-04-22 11:33:00,affiliate,False
rid_014325,au_027599,2025-04-22 11:42:00,paid_search,False
rid_015031,au_027600,2025-04-22 11:51:00,organic,False
rid_004701,au_027601,2025-04-22 12:00:00,affiliate,False
rid_009198,au_027602,2025-04-22 12:09:00,affiliate,False
rid_012855,au_027603,2025-04-22 12:18:00,organic,False
rid_012539,au_027604,2025-04-22 12:27:00,organic,False
rid_017174,au_027605,2025-04-22 12:36:00,affiliate,False
rid_007344,au_027606,2025-04-22 12:45:00,organic,False
rid_016732,au_027607,2025-04-22 12:54:00,affiliate,True
rid_006237,au_027608,2025-04-22 13:03:00,affiliate,False
