real_identity_id,device_id,device_type,device_first_seen_at,shared_device_flag
rid_017495,dev_024190,android,2025-01-26 14:03:00,False
rid_006591,dev_024191,tablet,2025-01-26 14:10:00,False
rid_016931,dev_024192,desktop,2025-01-26 14:17:00,False
rid_017878,dev_024193,ios,2025-01-26 14:24:00,True
rid_015883,dev_024194,ios,2025-01-26 14:31:00,True
rid_010699,dev_024195,ios,2025-01-26 14:38:00,False
rid_004734,dev_024196,tablet,2025-01-26 14:45:00,False
rid_019515,dev_024197,ios,2025-01-26 14:52:00,False
rid_008935,dev_024198,desktop,2025-01-26 14:59:00,True
rid_007952,dev_024199,tablet,2025-01-26 15:06:00,False
rid_017285,dev_024200,desktop,2025-01-26 15:13:00,False
rid_017887,dev_024201,tablet,2025-01-26 15:20:00,False
rid_012708,dev_024202,desktop,2025-01-26 15:27:00,False
rid_009433,dev_024203,tablet,2025-01-26 15:34:00,False
rid_001867,dev_024204,ios,2025-01-26 15:41:00,False
rid_005300,dev_024205,android,2025-01-26 15:48:00,False
rid_016144,dev_024206,tablet,2025-01-26 15:55:00,False
rid_002922,dev_024207,tablet,2025-01-26 16:02:00,False
rid_007640,dev_024208,tablet,2025-01-26 16:09:00,False
rid_014540,dev_024209,desktop,2025-01-26 16:16:00,False
rid_002200,dev_024210,ios,2025-01-26 16:23:00,False
rid_001637,dev_024211,tablet,2025-01-26 16:30:00,False
rid_009004,dev_024212,desktop,2025-01-26 16:37:00,False
rid_009263,dev_024213,desktop,2025-01-26 16:44:00,False
rid_001104,dev_024214,desktop,2025-01-26 16:51:00,False
rid_018083,dev_024215,ios,2025-01-26 16:58:00,False
rid_001419,dev_024216,android,2025-01-26 17:05:00,False
rid_012379,dev_024217,tablet,2025-01-26 17:12:00,False
rid_007748,dev_024218,tablet,2025-01-26 17:19:00,False
rid_018986,dev_024219,tablet,2025-01-26 17:26:00,False
rid_016401,dev_024220,ios,2025-01-26 17:33:00,False
rid_002336,dev_024221,android,2025-01-26 17:40:00,False
rid_001308,dev_024222,android,2025-01-26 17:47:00,False
rid_011773,dev_024223,tablet,2025-01-26 17:54:00,False
rid_008458,dev_024224,desktop,2025-01-26 18:01:00,False
rid_018552,dev_024225,android,2025-01-26 18:08:00,False
rid_011479,dev_024226,ios,2025-01-26 18:15:00,False
rid_013759,dev_024227,ios,2025-01-26 18:22:00,False
rid_017540,dev_024228,ios,2025-01-26 18:29:00,False
rid_004944,dev_024229,tablet,2025-01-26 18:36:00,False
rid_011579,dev_024230,desktop,2025-01-26 18:43:00,False
rid_015412,dev_024231,ios,2025-01-26 18:50:00,False
rid_010539,dev_024232,desktop,2025-01-26 18:57:00,False
rid_015545,dev_024233,android,2025-01-26 19:04:00,False
rid_009036,dev_024234,android,2025-01-26 19:11:00,False
rid_001795,dev_024235,android,2025-01-26 19:18:00,False
rid_010929,dev_024236,tablet,2025-01-26 19:25:00,False
rid_009692,dev_024237,ios,2025-01-26 19:32:00,False
rid_011728,dev_024238,desktop,2025-01-26 19:39:00,False
rid_003024,dev_024239,ios,2025-01-26 19:46:00,False
rid_019352,dev_024240,tablet,2025-01-26 19:53:00,False
rid_013068,dev_024241,android,2025-01-26 20:00:00,False
rid_009381,dev_024242,ios,2025-01-26 20:07:00,False
rid_006591,dev_024243,ios,2025-01-26 20:14:00,True
rid_003450,dev_024244,android,2025-01-26 20:21:00,False
rid_018734,dev_024245,android,2025-01-26 20:28:00,False
rid_008237,dev_024246,ios,2025-01-26 20:35:00,False
rid_004555,dev_024247,desktop,2025-01-26 20:42:00,False
rid_012993,dev_024248,desktop,2025-01-26 20:49:00,False
rid_002226,dev_024249,android,2025-01-26 20:56:00,False
rid_006006,dev_024250,tablet,2025-01-26 21:03:00,False
rid_001347,dev_024251,desktop,2025-01-26 21:10:00,False
rid_015699,dev_024252,desktop,2025-01-26 21:17:00,True
rid_003314,dev_024253,tablet,2025-01-26 21:24:00,True
rid_017860,dev_024254,android,2025-01-26 21:31:00,False
rid_011045,dev_024255,tablet,2025-01-26 21:38:00,False
rid_012001,dev_024256,android,2025-01-26 21:45:00,False
rid_006781,dev_024257,ios,2025-01-26 21:52:00,False
rid_018794,dev_024258,ios,2025-01-26 21:59:00,False
rid_011051,dev_024259,ios,2025-01-26 22:06:00,False
rid_002109,dev_024260,desktop,2025-01-26 22:13:00,False
rid_011850,dev_024261,ios,2025-01-26 22:20:00,False
rid_007678,dev_024262,desktop,2025-01-26 22:27:00,False
rid_012976,dev_024263,desktop,2025-01-26 22:34:00,False
rid_001741,dev_024264,android,2025-01-26 22:41:00,False
rid_004571,dev_024265,android,2025-01-26 22:48:00,False
rid_011720,dev_024266,tablet,2025-01-26 22:55:00,False
rid_019889,dev_024267,desktop,2025-01-26 23:02:00,True
rid_014372,dev_024268,tablet,2025-01-26 23:09:00,True
rid_008761,dev_024269,desktop,2025-01-26 23:16:00,False
rid_002785,dev_024270,android,2025-01-26 23:23:00,False
rid_005423,dev_024271,android,2025-01-26 23:30:00,False
rid_000761,dev_024272,ios,2025-01-26 23:37:00,False
rid_003076,dev_024273,desktop,2025-01-26 23:44:00,False
rid_019318,dev_024274,desktop,2025-01-26 23:51:00,False
rid_004605,dev_024275,android,2025-01-26 23:58:00,False
rid_017109,dev_024276,desktop,2025-01-27 00:05:00,False
rid_004832,dev_024277,ios,2025-01-27 00:12:00,False
rid_003789,dev_024278,desktop,2025-01-27 00:19:00,False
rid_007568,dev_024279,tablet,2025-01-27 00:26:00,False
rid_008359,dev_024280,android,2025-01-27 00:33:00,False
rid_018910,dev_024281,desktop,2025-01-27 00:40:00,False
rid_001134,dev_024282,desktop,2025-01-27 00:47:00,False
rid_005819,dev_024283,android,2025-01-27 00:54:00,False
rid_006113,dev_024284,android,2025-01-27 01:01:00,False
rid_006266,dev_024285,android,2025-01-27 01:08:00,False
rid_004351,dev_024286,android,2025-01-27 01:15:00,False
rid_006236,dev_024287,tablet,2025-01-27 01:22:00,False
rid_009073,dev_024288,tablet,2025-01-27 01:29:00,False
rid_011449,dev_024289,ios,2025-01-27 01:36:00,False
rid_003048,dev_024290,desktop,2025-01-27 01:43:00,False
rid_013883,dev_024291,ios,2025-01-27 01:50:00,False
rid_019849,dev_024292,ios,2025-01-27 01:57:00,False
rid_002093,dev_024293,ios,2025-01-27 02:04:00,False
rid_002224,dev_024294,android,2025-01-27 02:11:00,False
rid_018123,dev_024295,desktop,2025-01-27 02:18:00,False
rid_014534,dev_024296,tablet,2025-01-27 02:25:00,False
rid_001305,dev_024297,ios,2025-01-27 02:32:00,False
rid_006185,dev_024298,tablet,2025-01-27 02:39:00,False
rid_003371,dev_024299,android,2025-01-27 02:46:00,False
rid_017747,dev_024300,ios,2025-01-27 02:53:00,False
rid_019067,dev_024301,desktop,2025-01-27 03:00:00,False
rid_001097,dev_024302,tablet,2025-01-27 03:07:00,False
rid_008987,dev_024303,tablet,2025-01-27 03:14:00,False
rid_016445,dev_024304,android,2025-01-27 03:21:00,False
rid_015588,dev_024305,desktop,2025-01-27 03:28:00,False
rid_004945,dev_024306,android,2025-01-27 03:35:00,False
rid_005680,dev_024307,ios,2025-01-27 03:42:00,False
rid_017318,dev_024308,android,2025-01-27 03:49:00,False
rid_005351,dev_024309,tablet,2025-01-27 03:56:00,True
rid_010724,dev_024310,android,2025-01-27 04:03:00,False
rid_002743,dev_024311,ios,2025-01-27 04:10:00,False
rid_001231,dev_024312,ios,2025-01-27 04:17:00,False
rid_014119,dev_024313,android,2025-01-27 04:24:00,False
rid_002669,dev_024314,ios,2025-01-27 04:31:00,False
rid_017616,dev_024315,android,2025-01-27 04:38:00,False
rid_014674,dev_024316,ios,2025-01-27 04:45:00,False
rid_006120,dev_024317,ios,2025-01-27 04:52:00,False
rid_009974,dev_024318,desktop,2025-01-27 04:59:00,False
rid_000820,dev_024319,android,2025-01-27 05:06:00,False
rid_017718,dev_024320,android,2025-01-27 05:13:00,False
rid_000188,dev_024321,ios,2025-01-27 05:20:00,False
rid_008224,dev_024322,ios,2025-01-27 05:27:00,False
rid_001396,dev_024323,android,2025-01-27 05:34:00,False
rid_018964,dev_024324,tablet,2025-01-27 05:41:00,False
rid_003451,dev_024325,android,2025-01-27 05:48:00,False
rid_005315,dev_024326,android,2025-01-27 05:55:00,False
rid_006471,dev_024327,ios,2025-01-27 06:02:00,False
rid_006390,dev_024328,desktop,2025-01-27 06:09:00,False
rid_000016,dev_024329,ios,2025-01-27 06:16:00,True
rid_010149,dev_024330,ios,2025-01-27 06:23:00,False
rid_018795,dev_024331,desktop,2025-01-27 06:30:00,False
rid_004733,dev_024332,android,2025-01-27 06:37:00,False
rid_001822,dev_024333,tablet,2025-01-27 06:44:00,False
rid_006405,dev_024334,android,2025-01-27 06:51:00,False
rid_009948,dev_024335,android,2025-01-27 06:58:00,False
rid_005755,dev_024336,desktop,2025-01-27 07:05:00,False
rid_002161,dev_024337,ios,2025-01-27 07:12:00,False
rid_019382,dev_024338,android,2025-01-27 07:19:00,False
rid_009982,dev_024339,ios,2025-01-27 07:26:00,False
rid_015215,dev_024340,android,2025-01-27 07:33:00,False
rid_012961,dev_024341,android,2025-01-27 07:40:00,False
rid_002229,dev_024342,android,2025-01-27 07:47:00,False
rid_012802,dev_024343,android,2025-01-27 07:54:00,False
rid_002461,dev_024344,tablet,2025-01-27 08:01:00,False
rid_019801,dev_024345,tablet,2025-01-27 08:08:00,False
rid_016138,dev_024346,tablet,2025-01-27 08:15:00,False
rid_009320,dev_024347,android,2025-01-27 08:22:00,False
rid_011205,dev_024348,tablet,2025-01-27 08:29:00,False
rid_015583,dev_024349,android,2025-01-27 08:36:00,False
rid_004095,dev_024350,desktop,2025-01-27 08:43:00,False
rid_017718,dev_024351,desktop,2025-01-27 08:50:00,False
rid_009246,dev_024352,desktop,2025-01-27 08:57:00,False
rid_013203,dev_024353,ios,2025-01-27 09:04:00,False
rid_019249,dev_024354,ios,2025-01-27 09:11:00,False
rid_009775,dev_024355,tablet,2025-01-27 09:18:00,False
rid_014943,dev_024356,ios,2025-01-27 09:25:00,False
rid_016979,dev_024357,android,2025-01-27 09:32:00,False
rid_012950,dev_024358,desktop,2025-01-27 09:39:00,False
rid_001819,dev_024359,android,2025-01-27 09:46:00,False
rid_015224,dev_024360,tablet,2025-01-27 09:53:00,False
rid_012695,dev_024361,desktop,2025-01-27 10:00:00,False
rid_018970,dev_024362,ios,2025-01-27 10:07:00,False
rid_015897,dev_024363,desktop,2025-01-27 10:14:00,False
rid_011830,dev_024364,android,2025-01-27 10:21:00,False
rid_006574,dev_024365,ios,2025-01-27 10:28:00,False
rid_014618,dev_024366,desktop,2025-01-27 10:35:00,False
rid_014924,dev_024367,android,2025-01-27 10:42:00,False
rid_009543,dev_024368,desktop,2025-01-27 10:49:00,False
rid_003659,dev_024369,desktop,2025-01-27 10:56:00,False
rid_015789,dev_024370,android,2025-01-27 11:03:00,False
rid_013358,dev_024371,desktop,2025-01-27 11:10:00,False
rid_013074,dev_024372,android,2025-01-27 11:17:00,False
rid_013005,dev_024373,android,2025-01-27 11:24:00,False
rid_008835,dev_024374,ios,2025-01-27 11:31:00,False
rid_001529,dev_024375,ios,2025-01-27 11:38:00,False
rid_019013,dev_024376,ios,2025-01-27 11:45:00,False
rid_018015,dev_024377,desktop,2025-01-27 11:52:00,False
rid_006065,dev_024378,android,2025-01-27 11:59:00,False
rid_001520,dev_024379,desktop,2025-01-27 12:06:00,False
rid_018432,dev_024380,ios,2025-01-27 12:13:00,False
rid_004688,dev_024381,ios,2025-01-27 12:20:00,False
rid_003993,dev_024382,desktop,2025-01-27 12:27:00,False
rid_012718,dev_024383,tablet,2025-01-27 12:34:00,False
rid_016129,dev_024384,ios,2025-01-27 12:41:00,False
rid_000403,dev_024385,ios,2025-01-27 12:48:00,False
rid_010731,dev_024386,android,2025-01-27 12:55:00,False
rid_010451,dev_024387,ios,2025-01-27 13:02:00,False
rid_011604,dev_024388,android,2025-01-27 13:09:00,False
rid_019811,dev_024389,tablet,2025-01-27 13:16:00,False
rid_004822,dev_024390,tablet,2025-01-27 13:23:00,False
rid_007520,dev_024391,android,2025-01-27 13:30:00,False
rid_009297,dev_024392,tablet,2025-01-27 13:37:00,False
rid_001066,dev_024393,android,2025-01-27 13:44:00,True
rid_008886,dev_024394,tablet,2025-01-27 13:51:00,False
rid_004154,dev_024395,android,2025-01-27 13:58:00,False
rid_016883,dev_024396,ios,2025-01-27 14:05:00,False
rid_019292,dev_024397,ios,2025-01-27 14:12:00,False
rid_014591,dev_024398,android,2025-01-27 14:19:00,False
rid_014489,dev_024399,tablet,2025-01-27 14:26:00,False
rid_010482,dev_024400,android,2025-01-27 14:33:00,False
rid_018985,dev_024401,android,2025-01-27 14:40:00,False
rid_016758,dev_024402,ios,2025-01-27 14:47:00,False
rid_011694,dev_024403,ios,2025-01-27 14:54:00,False
rid_014214,dev_024404,android,2025-01-27 15:01:00,False
rid_001096,dev_024405,desktop,2025-01-27 15:08:00,False
rid_019624,dev_024406,android,2025-01-27 15:15:00,False
rid_014409,dev_024407,desktop,2025-01-27 15:22:00,False
rid_004225,dev_024408,android,2025-01-27 15:29:00,False
rid_015779,dev_024409,ios,2025-01-27 15:36:00,True
rid_007144,dev_024410,tablet,2025-01-27 15:43:00,False
rid_019090,dev_024411,tablet,2025-01-27 15:50:00,False
rid_012473,dev_024412,android,2025-01-27 15:57:00,False
rid_007885,dev_024413,ios,2025-01-27 16:04:00,False
rid_018158,dev_024414,tablet,2025-01-27 16:11:00,False
rid_012592,dev_024415,android,2025-01-27 16:18:00,False
rid_013980,dev_024416,ios,2025-01-27 16:25:00,False
rid_015916,dev_024417,desktop,2025-01-27 16:32:00,False
rid_011351,dev_024418,desktop,2025-01-27 16:39:00,False
rid_001388,dev_024419,ios,2025-01-27 16:46:00,False
rid_005840,dev_024420,desktop,2025-01-27 16:53:00,False
rid_000602,dev_024421,desktop,2025-01-27 17:00:00,False
rid_014064,dev_024422,tablet,2025-01-27 17:07:00,False
rid_017742,dev_024423,desktop,2025-01-27 17:14:00,False
rid_013639,dev_024424,tablet,2025-01-27 17:21:00,True
rid_011102,dev_024425,tablet,2025-01-27 17:28:00,False
rid_017129,dev_024426,tablet,2025-01-27 17:35:00,False
rid_002068,dev_024427,desktop,2025-01-27 17:42:00,False
rid_008891,dev_024428,desktop,2025-01-27 17:49:00,False
rid_000075,dev_024429,ios,2025-01-27 17:56:00,False
rid_002429,dev_024430,tablet,2025-01-27 18:03:00,False
rid_016663,dev_024431,android,2025-01-27 18:10:00,False
rid_002675,dev_024432,tablet,2025-01-27 18:17:00,False
rid_007711,dev_024433,ios,2025-01-27 18:24:00,False
rid_016153,dev_024434,ios,2025-01-27 18:31:00,False
rid_007019,dev_024435,android,2025-01-27 18:38:00,False
rid_002227,dev_024436,ios,2025-01-27 18:45:00,False
rid_015509,dev_024437,ios,2025-01-27 18:52:00,False
rid_011178,dev_024438,desktop,2025-01-27 18:59:00,False
rid_011722,dev_024439,android,2025-01-27 19:06:00,False
rid_008616,dev_024440,tablet,2025-01-27 19:13:00,False
rid_019303,dev_024441,tablet,2025-01-27 19:20:00,False
rid_006143,dev_024442,ios,2025-01-27 19:27:00,False
rid_006382,dev_024443,desktop,2025-01-27 19:34:00,False
rid_016453,dev_024444,desktop,2025-01-27 19:41:00,False
rid_008241,dev_024445,android,2025-01-27 19:48:00,False
rid_001899,dev_024446,desktop,2025-01-27 19:55:00,False
rid_008171,dev_024447,tablet,2025-01-27 20:02:00,False
rid_011397,dev_024448,android,2025-01-27 20:09:00,False
rid_011529,dev_024449,desktop,2025-01-27 20:16:00,False
rid_007488,dev_024450,tablet,2025-01-27 20:23:00,False
rid_019868,dev_024451,android,2025-01-27 20:30:00,False
rid_001700,dev_024452,ios,2025-01-27 20:37:00,False
rid_012642,dev_024453,android,2025-01-27 20:44:00,True
rid_015180,dev_024454,tablet,2025-01-27 20:51:00,False
rid_006417,dev_024455,ios,2025-01-27 20:58:00,False
rid_007816,dev_024456,android,2025-01-27 21:05:00,False
rid_003551,dev_024457,desktop,2025-01-27 21:12:00,False
rid_005364,dev_024458,ios,2025-01-27 21:19:00,False
rid_003928,dev_024459,ios,2025-01-27 21:26:00,False
rid_015440,dev_024460,desktop,2025-01-27 21:33:00,False
rid_010318,dev_024461,ios,2025-01-27 21:40:00,False
rid_003366,dev_024462,android,2025-01-27 21:47:00,False
rid_005516,dev_024463,ios,2025-01-27 21:54:00,False
rid_018728,dev_024464,android,2025-01-27 22:01:00,False
rid_015470,dev_024465,ios,2025-01-27 22:08:00,False
rid_004858,dev_024466,tablet,2025-01-27 22:15:00,False
rid_007388,dev_024467,desktop,2025-01-27 22:22:00,False
rid_009425,dev_024468,ios,2025-01-27 22:29:00,False
rid_003896,dev_024469,android,2025-01-27 22:36:00,False
rid_006171,dev_024470,ios,2025-01-27 22:43:00,False
rid_002688,dev_024471,android,2025-01-27 22:50:00,False
rid_012495,dev_024472,tablet,2025-01-27 22:57:00,False
rid_007616,dev_024473,tablet,2025-01-27 23:04:00,False
rid_018216,dev_024474,ios,2025-01-27 23:11:00,False
rid_009650,dev_024475,android,2025-01-27 23:18:00,False
rid_005996,dev_024476,desktop,2025-01-27 23:25:00,False
rid_018351,dev_024477,desktop,2025-01-27 23:32:00,False
rid_005226,dev_024478,desktop,2025-01-27 23:39:00,False
rid_007169,dev_024479,android,2025-01-27 23:46:00,False
rid_010936,dev_024480,ios,2025-01-27 23:53:00,False
rid_000372,dev_024481,desktop,2025-01-28 00:00:00,False
rid_004572,dev_024482,desktop,2025-01-28 00:07:00,False
rid_017485,dev_024483,desktop,2025-01-28 00:14:00,False
rid_000508,dev_024484,tablet,2025-01-28 00:21:00,False
rid_012297,dev_024485,desktop,2025-01-28 00:28:00,False
rid_015767,dev_024486,android,2025-01-28 00:35:00,False
rid_003577,dev_024487,desktop,2025-01-28 00:42:00,False
rid_014735,dev_024488,desktop,2025-01-28 00:49:00,False
rid_014290,dev_024489,android,2025-01-28 00:56:00,False
rid_014597,dev_024490,tablet,2025-01-28 01:03:00,False
rid_016054,dev_024491,ios,2025-01-28 01:10:00,False
rid_012786,dev_024492,ios,2025-01-28 01:17:00,False
rid_002612,dev_024493,android,2025-01-28 01:24:00,False
rid_017739,dev_024494,android,2025-01-28 01:31:00,False
rid_004220,dev_024495,android,2025-01-28 01:38:00,False
rid_011669,dev_024496,android,2025-01-28 01:45:00,False
rid_000659,dev_024497,tablet,2025-01-28 01:52:00,False
rid_012209,dev_024498,ios,2025-01-28 01:59:00,False
rid_012910,dev_024499,android,2025-01-28 02:06:00,False
rid_016038,dev_024500,desktop,2025-01-28 02:13:00,False
rid_010373,dev_024501,ios,2025-01-28 02:20:00,False
rid_017291,dev_024502,desktop,2025-01-28 02:27:00,False
rid_008715,dev_024503,ios,2025-01-28 02:34:00,True
rid_016754,dev_024504,android,2025-01-28 02:41:00,False
rid_004578,dev_024505,android,2025-01-28 02:48:00,False
rid_013503,dev_024506,android,2025-01-28 02:55:00,False
rid_013918,dev_024507,android,2025-01-28 03:02:00,True
rid_002606,dev_024508,android,2025-01-28 03:09:00,False
rid_012070,dev_024509,tablet,2025-01-28 03:16:00,False
rid_008165,dev_024510,android,2025-01-28 03:23:00,False
rid_007423,dev_024511,android,2025-01-28 03:30:00,False
rid_009007,dev_024512,desktop,2025-01-28 03:37:00,False
rid_012735,dev_024513,tablet,2025-01-28 03:44:00,False
rid_013106,dev_024514,desktop,2025-01-28 03:51:00,False
rid_001604,dev_024515,tablet,2025-01-28 03:58:00,False
rid_014174,dev_024516,desktop,2025-01-28 04:05:00,False
rid_014829,dev_024517,tablet,2025-01-28 04:12:00,False
rid_011297,dev_024518,desktop,2025-01-28 04:19:00,False
rid_017191,dev_024519,tablet,2025-01-28 04:26:00,False
rid_001359,dev_024520,desktop,2025-01-28 04:33:00,False
rid_019273,dev_024521,android,2025-01-28 04:40:00,True
rid_002984,dev_024522,tablet,2025-01-28 04:47:00,False
rid_017152,dev_024523,tablet,2025-01-28 04:54:00,False
rid_000918,dev_024524,android,2025-01-28 05:01:00,False
rid_009293,dev_024525,android,2025-01-28 05:08:00,False
rid_018254,dev_024526,android,2025-01-28 05:15:00,False
rid_009786,dev_024527,ios,2025-01-28 05:22:00,False
rid_002530,dev_024528,ios,2025-01-28 05:29:00,False
rid_018004,dev_024529,ios,2025-01-28 05:36:00,False
rid_008431,dev_024530,android,2025-01-28 05:43:00,False
rid_017690,dev_024531,desktop,2025-01-28 05:50:00,False
rid_002568,dev_024532,android,2025-01-28 05:57:00,False
rid_005862,dev_024533,ios,2025-01-28 06:04:00,False
rid_008435,dev_024534,ios,2025-01-28 06:11:00,False
rid_003927,dev_024535,tablet,2025-01-28 06:18:00,True
rid_000437,dev_024536,tablet,2025-01-28 06:25:00,False
rid_012652,dev_024537,tablet,2025-01-28 06:32:00,False
rid_010830,dev_024538,ios,2025-01-28 06:39:00,False
rid_018882,dev_024539,tablet,2025-01-28 06:46:00,False
rid_012408,dev_024540,ios,2025-01-28 06:53:00,False
rid_010155,dev_024541,tablet,2025-01-28 07:00:00,False
rid_014765,dev_024542,android,2025-01-28 07:07:00,False
rid_018367,dev_024543,android,2025-01-28 07:14:00,False
rid_000094,dev_024544,desktop,2025-01-28 07:21:00,False
rid_016598,dev_024545,android,2025-01-28 07:28:00,False
rid_018810,dev_024546,ios,2025-01-28 07:35:00,False
rid_000059,dev_024547,tablet,2025-01-28 07:42:00,False
rid_006500,dev_024548,android,2025-01-28 07:49:00,False
rid_010832,dev_024549,desktop,2025-01-28 07:56:00,False
rid_000185,dev_024550,desktop,2025-01-28 08:03:00,False
rid_012520,dev_024551,tablet,2025-01-28 08:10:00,False
rid_013563,dev_024552,android,2025-01-28 08:17:00,False
rid_018310,dev_024553,android,2025-01-28 08:24:00,False
rid_016149,dev_024554,tablet,2025-01-28 08:31:00,False
rid_015499,dev_024555,tablet,2025-01-28 08:38:00,False
rid_009268,dev_024556,tablet,2025-01-28 08:45:00,False
rid_007046,dev_024557,ios,2025-01-28 08:52:00,False
rid_015935,dev_024558,ios,2025-01-28 08:59:00,False
rid_019304,dev_024559,ios,2025-01-28 09:06:00,False
rid_000519,dev_024560,ios,2025-01-28 09:13:00,False
rid_001280,dev_024561,ios,2025-01-28 09:20:00,False
rid_003863,dev_024562,android,2025-01-28 09:27:00,False
rid_013825,dev_024563,android,2025-01-28 09:34:00,False
rid_009179,dev_024564,android,2025-01-28 09:41:00,False
rid_004307,dev_024565,ios,2025-01-28 09:48:00,False
rid_009223,dev_024566,ios,2025-01-28 09:55:00,False
rid_017645,dev_024567,ios,2025-01-28 10:02:00,False
rid_013842,dev_024568,android,2025-01-28 10:09:00,False
rid_006999,dev_024569,tablet,2025-01-28 10:16:00,False
rid_009310,dev_024570,desktop,2025-01-28 10:23:00,False
rid_001045,dev_024571,tablet,2025-01-28 10:30:00,False
rid_019537,dev_024572,ios,2025-01-28 10:37:00,False
rid_015687,dev_024573,android,2025-01-28 10:44:00,False
rid_006764,dev_024574,desktop,2025-01-28 10:51:00,False
rid_002612,dev_024575,ios,2025-01-28 10:58:00,False
rid_001069,dev_024576,tablet,2025-01-28 11:05:00,True
rid_010484,dev_024577,tablet,2025-01-28 11:12:00,False
rid_015458,dev_024578,ios,2025-01-28 11:19:00,False
rid_009599,dev_024579,ios,2025-01-28 11:26:00,False
rid_010205,dev_024580,tablet,2025-01-28 11:33:00,True
rid_014306,dev_024581,android,2025-01-28 11:40:00,False
rid_007136,dev_024582,ios,2025-01-28 11:47:00,False
rid_003986,dev_024583,tablet,2025-01-28 11:54:00,False
rid_014961,dev_024584,tablet,2025-01-28 12:01:00,False
rid_002772,dev_024585,desktop,2025-01-28 12:08:00,False
rid_000746,dev_024586,android,2025-01-28 12:15:00,False
rid_010820,dev_024587,android,2025-01-28 12:22:00,False
rid_016035,dev_024588,tablet,2025-01-28 12:29:00,False
rid_000799,dev_024589,desktop,2025-01-28 12:36:00,False
rid_001628,dev_024590,android,2025-01-28 12:43:00,False
rid_010974,dev_024591,ios,2025-01-28 12:50:00,False
rid_005198,dev_024592,android,2025-01-28 12:57:00,False
rid_019066,dev_024593,desktop,2025-01-28 13:04:00,False
rid_010963,dev_024594,tablet,2025-01-28 13:11:00,False
rid_016464,dev_024595,desktop,2025-01-28 13:18:00,False
rid_001338,dev_024596,android,2025-01-28 13:25:00,False
rid_011802,dev_024597,ios,2025-01-28 13:32:00,False
rid_011059,dev_024598,android,2025-01-28 13:39:00,False
rid_002750,dev_024599,android,2025-01-28 13:46:00,False
rid_001261,dev_024600,ios,2025-01-28 13:53:00,True
rid_005977,dev_024601,tablet,2025-01-28 14:00:00,False
rid_001805,dev_024602,android,2025-01-28 14:07:00,False
rid_003323,dev_024603,ios,2025-01-28 14:14:00,False
rid_000290,dev_024604,tablet,2025-01-28 14:21:00,False
rid_010188,dev_024605,desktop,2025-01-28 14:28:00,False
rid_004147,dev_024606,tablet,2025-01-28 14:35:00,False
rid_004032,dev_024607,tablet,2025-01-28 14:42:00,False
rid_013714,dev_024608,ios,2025-01-28 14:49:00,False
rid_010412,dev_024609,desktop,2025-01-28 14:56:00,False
rid_003348,dev_024610,ios,2025-01-28 15:03:00,False
rid_011890,dev_024611,android,2025-01-28 15:10:00,False
rid_001590,dev_024612,desktop,2025-01-28 15:17:00,False
rid_003948,dev_024613,ios,2025-01-28 15:24:00,False
rid_019664,dev_024614,desktop,2025-01-28 15:31:00,False
rid_012175,dev_024615,ios,2025-01-28 15:38:00,False
rid_019304,dev_024616,tablet,2025-01-28 15:45:00,False
rid_017030,dev_024617,android,2025-01-28 15:52:00,False
rid_004731,dev_024618,ios,2025-01-28 15:59:00,True
rid_005065,dev_024619,tablet,2025-01-28 16:06:00,False
rid_002224,dev_024620,ios,2025-01-28 16:13:00,False
rid_006197,dev_024621,desktop,2025-01-28 16:20:00,False
rid_016869,dev_024622,ios,2025-01-28 16:27:00,True
rid_007400,dev_024623,tablet,2025-01-28 16:34:00,False
rid_012648,dev_024624,android,2025-01-28 16:41:00,False
rid_009859,dev_024625,desktop,2025-01-28 16:48:00,False
rid_000398,dev_024626,android,2025-01-28 16:55:00,False
rid_003448,dev_024627,android,2025-01-28 17:02:00,False
rid_015498,dev_024628,android,2025-01-28 17:09:00,False
rid_008520,dev_024629,android,2025-01-28 17:16:00,False
rid_015918,dev_024630,desktop,2025-01-28 17:23:00,False
rid_013468,dev_024631,ios,2025-01-28 17:30:00,False
rid_000068,dev_024632,desktop,2025-01-28 17:37:00,False
rid_011271,dev_024633,android,2025-01-28 17:44:00,False
rid_006957,dev_024634,android,2025-01-28 17:51:00,True
rid_001208,dev_024635,android,2025-01-28 17:58:00,False
rid_007291,dev_024636,android,2025-01-28 18:05:00,False
rid_001984,dev_024637,desktop,2025-01-28 18:12:00,False
rid_001490,dev_024638,android,2025-01-28 18:19:00,False
rid_006625,dev_024639,tablet,2025-01-28 18:26:00,False
rid_009825,dev_024640,android,2025-01-28 18:33:00,False
rid_001365,dev_024641,desktop,2025-01-28 18:40:00,False
rid_003010,dev_024642,ios,2025-01-28 18:47:00,False
rid_008250,dev_024643,android,2025-01-28 18:54:00,False
rid_000290,dev_024644,android,2025-01-28 19:01:00,False
rid_001510,dev_024645,tablet,2025-01-28 19:08:00,False
rid_000667,dev_024646,ios,2025-01-28 19:15:00,False
rid_009501,dev_024647,android,2025-01-28 19:22:00,False
rid_012982,dev_024648,android,2025-01-28 19:29:00,False
rid_004127,dev_024649,tablet,2025-01-28 19:36:00,False
rid_016531,dev_024650,desktop,2025-01-28 19:43:00,True
rid_002062,dev_024651,ios,2025-01-28 19:50:00,False
rid_002483,dev_024652,desktop,2025-01-28 19:57:00,False
