real_identity_id,known_user_id,account_created_at,home_region,primary_channel,trust_status
rid_017594,ku_017594,2025-07-03 06:15:00,EU,paid_search,normal
rid_017595,ku_017595,2025-07-03 06:30:00,APAC,direct,normal
rid_017596,ku_017596,2025-07-03 06:45:00,APAC,social,watch
rid_017597,ku_017597,2025-07-03 07:00:00,EU,social,review
rid_017598,ku_017598,2025-07-03 07:15:00,NA,direct,normal
rid_017599,ku_017599,2025-07-03 07:30:00,EU,direct,normal
rid_017600,ku_017600,2025-07-03 07:45:00,EU,social,normal
rid_017601,ku_017601,2025-07-03 08:00:00,NA,paid_search,normal
rid_017602,ku_017602,2025-07-03 08:15:00,NA,social,normal
rid_017603,ku_017603,2025-07-03 08:30:00,LATAM,organic,normal
rid_017604,ku_017604,2025-07-03 08:45:00,EU,paid_search,normal
rid_017605,ku_017605,2025-07-03 09:00:00,APAC,social,normal
rid_017606,ku_017606,2025-07-03 09:15:00,NA,paid_search,normal
rid_017607,ku_017607,2025-07-03 09:30:00,LATAM,direct,normal
rid_017608,ku_017608,2025-07-03 09:45:00,NA,social,normal
rid_017609,ku_017609,2025-07-03 10:00:00,EU,social,normal
rid_017610,ku_017610,2025-07-03 10:15:00,LATAM,organic,normal
rid_017611,ku_017611,2025-07-03 10:30:00,NA,paid_search,normal
rid_017612,ku_017612,2025-07-03 10:45:00,APAC,organic,normal
rid_017613,ku_017613,2025-07-03 11:00:00,LATAM,direct,normal
rid_017614,ku_017614,2025-07-03 11:15:00,NA,direct,normal
rid_017615,ku_017615,2025-07-03 11:30:00,NA,social,normal
rid_017616,ku_017616,2025-07-03 11:45:00,LATAM,paid_search,normal
rid_017617,ku_017617,2025-07-03 12:00:00,EU,affiliate,normal
rid_017618,ku_017618,2025-07-03 12:15:00,LATAM,direct,normal
rid_017619,ku_017619,2025-07-03 12:30:00,LATAM,direct,normal
rid_017620,ku_017620,2025-07-03 12:45:00,LATAM,organic,normal
rid_017621,ku_017621,2025-07-03 13:00:00,LATAM,organic,watch
rid_017622,ku_017622,2025-07-03 13:15:00,LATAM,affiliate,normal
rid_017623,ku_017623,2025-07-03 13:30:00,EU,affiliate,normal
rid_017624,ku_017624,2025-07-03 13:45:00,LATAM,affiliate,normal
rid_017625,ku_017625,2025-07-03 14:00:00,EU,social,normal
rid_017626,ku_017626,2025-07-03 14:15:00,APAC,direct,normal
rid_017627,ku_017627,2025-07-03 14:30:00,NA,paid_search,normal
rid_017628,ku_017628,2025-07-03 14:45:00,LATAM,paid_search,review
rid_017629,ku_017629,2025-07-03 15:00:00,APAC,affiliate,watch
rid_017630,ku_017630,2025-07-03 15:15:00,LATAM,organic,normal
rid_017631,ku_017631,2025-07-03 15:30:00,EU,organic,watch
rid_017632,ku_017632,2025-07-03 15:45:00,EU,direct,normal
rid_017633,ku_017633,2025-07-03 16:00:00,APAC,direct,normal
rid_017634,ku_017634,2025-07-03 16:15:00,LATAM,affiliate,watch
rid_017635,ku_017635,2025-07-03 16:30:00,APAC,paid_search,normal
rid_017636,ku_017636,2025-07-03 16:45:00,LATAM,paid_search,normal
rid_017637,ku_017637,2025-07-03 17:00:00,NA,paid_search,normal
rid_017638,ku_017638,2025-07-03 17:15:00,LATAM,affiliate,normal
rid_017639,ku_017639,2025-07-03 17:30:00,APAC,affiliate,normal
rid_017640,ku_017640,2025-07-03 17:45:00,LATAM,affiliate,normal
rid_017641,ku_017641,2025-07-03 18:00:00,NA,paid_search,normal
rid_017642,ku_017642,2025-07-03 18:15:00,EU,social,normal
rid_017643,ku_017643,2025-07-03 18:30:00,NA,social,normal
rid_017644,ku_017644,2025-07-03 18:45:00,EU,affiliate,normal
rid_017645,ku_017645,2025-07-03 19:00:00,LATAM,paid_search,normal
rid_017646,ku_017646,2025-07-03 19:15:00,APAC,direct,normal
rid_017647,ku_017647,2025-07-03 19:30:00,LATAM,paid_search,normal
rid_017648,ku_017648,2025-07-03 19:45:00,APAC,organic,normal
rid_017649,ku_017649,2025-07-03 20:00:00,LATAM,direct,normal
rid_017650,ku_017650,2025-07-03 20:15:00,LATAM,paid_search,normal
rid_017651,ku_017651,2025-07-03 20:30:00,APAC,affiliate,normal
rid_017652,ku_017652,2025-07-03 20:45:00,LATAM,organic,normal
rid_017653,ku_017653,2025-07-03 21:00:00,NA,direct,normal
rid_017654,ku_017654,2025-07-03 21:15:00,APAC,organic,normal
rid_017655,ku_017655,2025-07-03 21:30:00,APAC,direct,normal
rid_017656,ku_017656,2025-07-03 21:45:00,LATAM,organic,normal
rid_017657,ku_017657,2025-07-03 22:00:00,APAC,paid_search,normal
rid_017658,ku_017658,2025-07-03 22:15:00,NA,affiliate,normal
rid_017659,ku_017659,2025-07-03 22:30:00,APAC,direct,normal
rid_017660,ku_017660,2025-07-03 22:45:00,LATAM,organic,normal
rid_017661,ku_017661,2025-07-03 23:00:00,NA,direct,normal
rid_017662,ku_017662,2025-07-03 23:15:00,NA,direct,normal
rid_017663,ku_017663,2025-07-03 23:30:00,APAC,affiliate,normal
rid_017664,ku_017664,2025-07-03 23:45:00,APAC,affiliate,normal
rid_017665,ku_017665,2025-07-04 00:00:00,APAC,organic,normal
rid_017666,ku_017666,2025-07-04 00:15:00,NA,direct,normal
rid_017667,ku_017667,2025-07-04 00:30:00,APAC,social,normal
rid_017668,ku_017668,2025-07-04 00:45:00,APAC,organic,normal
rid_017669,ku_017669,2025-07-04 01:00:00,LATAM,paid_search,normal
rid_017670,ku_017670,2025-07-04 01:15:00,EU,paid_search,normal
rid_017671,ku_017671,2025-07-04 01:30:00,EU,organic,normal
rid_017672,ku_017672,2025-07-04 01:45:00,NA,affiliate,normal
rid_017673,ku_017673,2025-07-04 02:00:00,APAC,paid_search,normal
rid_017674,ku_017674,2025-07-04 02:15:00,APAC,paid_search,normal
rid_017675,ku_017675,2025-07-04 02:30:00,EU,paid_search,normal
rid_017676,ku_017676,2025-07-04 02:45:00,APAC,organic,normal
rid_017677,ku_017677,2025-07-04 03:00:00,LATAM,social,normal
rid_017678,ku_017678,2025-07-04 03:15:00,NA,paid_search,normal
rid_017679,ku_017679,2025-07-04 03:30:00,APAC,affiliate,normal
rid_017680,ku_017680,2025-07-04 03:45:00,APAC,organic,normal
rid_017681,ku_017681,2025-07-04 04:00:00,NA,paid_search,normal
rid_017682,ku_017682,2025-07-04 04:15:00,NA,affiliate,normal
rid_017683,ku_017683,2025-07-04 04:30:00,EU,direct,normal
rid_017684,ku_017684,2025-07-04 04:45:00,NA,organic,normal
rid_017685,ku_017685,2025-07-04 05:00:00,EU,direct,normal
rid_017686,ku_017686,2025-07-04 05:15:00,NA,organic,normal
rid_017687,ku_017687,2025-07-04 05:30:00,LATAM,paid_search,normal
rid_017688,ku_017688,2025-07-04 05:45:00,APAC,paid_search,normal
rid_017689,ku_017689,2025-07-04 06:00:00,EU,paid_search,normal
rid_017690,ku_017690,2025-07-04 06:15:00,LATAM,social,watch
rid_017691,ku_017691,2025-07-04 06:30:00,NA,social,normal
rid_017692,ku_017692,2025-07-04 06:45:00,APAC,organic,normal
rid_017693,ku_017693,2025-07-04 07:00:00,APAC,organic,normal
rid_017694,ku_017694,2025-07-04 07:15:00,LATAM,direct,normal
rid_017695,ku_017695,2025-07-04 07:30:00,NA,paid_search,normal
rid_017696,ku_017696,2025-07-04 07:45:00,APAC,direct,normal
rid_017697,ku_017697,2025-07-04 08:00:00,LATAM,social,normal
rid_017698,ku_017698,2025-07-04 08:15:00,LATAM,direct,watch
rid_017699,ku_017699,2025-07-04 08:30:00,NA,paid_search,normal
rid_017700,ku_017700,2025-07-04 08:45:00,LATAM,paid_search,normal
rid_017701,ku_017701,2025-07-04 09:00:00,EU,paid_search,normal
rid_017702,ku_017702,2025-07-04 09:15:00,EU,social,normal
rid_017703,ku_017703,2025-07-04 09:30:00,NA,direct,normal
rid_017704,ku_017704,2025-07-04 09:45:00,NA,organic,normal
rid_017705,ku_017705,2025-07-04 10:00:00,EU,paid_search,watch
rid_017706,ku_017706,2025-07-04 10:15:00,NA,affiliate,normal
rid_017707,ku_017707,2025-07-04 10:30:00,APAC,organic,normal
rid_017708,ku_017708,2025-07-04 10:45:00,APAC,affiliate,normal
rid_017709,ku_017709,2025-07-04 11:00:00,EU,affiliate,normal
rid_017710,ku_017710,2025-07-04 11:15:00,APAC,affiliate,normal
rid_017711,ku_017711,2025-07-04 11:30:00,APAC,paid_search,watch
rid_017712,ku_017712,2025-07-04 11:45:00,NA,organic,normal
rid_017713,ku_017713,2025-07-04 12:00:00,EU,affiliate,normal
rid_017714,ku_017714,2025-07-04 12:15:00,LATAM,organic,normal
rid_017715,ku_017715,2025-07-04 12:30:00,NA,direct,normal
rid_017716,ku_017716,2025-07-04 12:45:00,LATAM,direct,normal
rid_017717,ku_017717,2025-07-04 13:00:00,LATAM,direct,normal
rid_017718,ku_017718,2025-07-04 13:15:00,EU,social,normal
rid_017719,ku_017719,2025-07-04 13:30:00,EU,organic,normal
rid_017720,ku_017720,2025-07-04 13:45:00,NA,direct,normal
rid_017721,ku_017721,2025-07-04 14:00:00,APAC,social,normal
rid_017722,ku_017722,2025-07-04 14:15:00,NA,affiliate,normal
rid_017723,ku_017723,2025-07-04 14:30:00,LATAM,social,normal
rid_017724,ku_017724,2025-07-04 14:45:00,EU,paid_search,normal
rid_017725,ku_017725,2025-07-04 15:00:00,LATAM,social,normal
rid_017726,ku_017726,2025-07-04 15:15:00,LATAM,direct,normal
rid_017727,ku_017727,2025-07-04 15:30:00,EU,direct,normal
rid_017728,ku_017728,2025-07-04 15:45:00,APAC,direct,normal
rid_017729,ku_017729,2025-07-04 16:00:00,NA,social,normal
rid_017730,ku_017730,2025-07-04 16:15:00,NA,affiliate,normal
rid_017731,ku_017731,2025-07-04 16:30:00,APAC,social,normal
rid_017732,ku_017732,2025-07-04 16:45:00,EU,paid_search,normal
rid_017733,ku_017733,2025-07-04 17:00:00,EU,social,normal
rid_017734,ku_017734,2025-07-04 17:15:00,NA,paid_search,normal
rid_017735,ku_017735,2025-07-04 17:30:00,LATAM,affiliate,normal
rid_017736,ku_017736,2025-07-04 17:45:00,EU,affiliate,normal
rid_017737,ku_017737,2025-07-04 18:00:00,EU,paid_search,review
rid_017738,ku_017738,2025-07-04 18:15:00,EU,paid_search,normal
rid_017739,ku_017739,2025-07-04 18:30:00,EU,organic,normal
rid_017740,ku_017740,2025-07-04 18:45:00,APAC,paid_search,normal
rid_017741,ku_017741,2025-07-04 19:00:00,LATAM,direct,normal
rid_017742,ku_017742,2025-07-04 19:15:00,APAC,organic,normal
rid_017743,ku_017743,2025-07-04 19:30:00,NA,organic,normal
rid_017744,ku_017744,2025-07-04 19:45:00,LATAM,paid_search,normal
rid_017745,ku_017745,2025-07-04 20:00:00,EU,affiliate,normal
rid_017746,ku_017746,2025-07-04 20:15:00,NA,affiliate,normal
rid_017747,ku_017747,2025-07-04 20:30:00,NA,affiliate,watch
rid_017748,ku_017748,2025-07-04 20:45:00,LATAM,organic,normal
rid_017749,ku_017749,2025-07-04 21:00:00,EU,social,normal
rid_017750,ku_017750,2025-07-04 21:15:00,NA,paid_search,normal
rid_017751,ku_017751,2025-07-04 21:30:00,LATAM,social,normal
rid_017752,ku_017752,2025-07-04 21:45:00,EU,organic,normal
rid_017753,ku_017753,2025-07-04 22:00:00,LATAM,paid_search,normal
rid_017754,ku_017754,2025-07-04 22:15:00,LATAM,paid_search,normal
rid_017755,ku_017755,2025-07-04 22:30:00,NA,social,normal
rid_017756,ku_017756,2025-07-04 22:45:00,APAC,paid_search,normal
rid_017757,ku_017757,2025-07-04 23:00:00,APAC,paid_search,normal
rid_017758,ku_017758,2025-07-04 23:15:00,NA,organic,normal
rid_017759,ku_017759,2025-07-04 23:30:00,EU,affiliate,normal
rid_017760,ku_017760,2025-07-04 23:45:00,EU,organic,normal
rid_017761,ku_017761,2025-07-05 00:00:00,NA,paid_search,normal
rid_017762,ku_017762,2025-07-05 00:15:00,APAC,social,normal
rid_017763,ku_017763,2025-07-05 00:30:00,EU,paid_search,normal
rid_017764,ku_017764,2025-07-05 00:45:00,LATAM,affiliate,watch
rid_017765,ku_017765,2025-07-05 01:00:00,LATAM,social,normal
rid_017766,ku_017766,2025-07-05 01:15:00,APAC,social,normal
rid_017767,ku_017767,2025-07-05 01:30:00,NA,direct,normal
rid_017768,ku_017768,2025-07-05 01:45:00,NA,organic,normal
rid_017769,ku_017769,2025-07-05 02:00:00,NA,affiliate,normal
rid_017770,ku_017770,2025-07-05 02:15:00,EU,social,normal
rid_017771,ku_017771,2025-07-05 02:30:00,LATAM,direct,watch
rid_017772,ku_017772,2025-07-05 02:45:00,NA,affiliate,normal
rid_017773,ku_017773,2025-07-05 03:00:00,APAC,organic,normal
rid_017774,ku_017774,2025-07-05 03:15:00,NA,organic,normal
rid_017775,ku_017775,2025-07-05 03:30:00,EU,affiliate,review
rid_017776,ku_017776,2025-07-05 03:45:00,APAC,paid_search,normal
rid_017777,ku_017777,2025-07-05 04:00:00,LATAM,social,normal
rid_017778,ku_017778,2025-07-05 04:15:00,LATAM,affiliate,normal
rid_017779,ku_017779,2025-07-05 04:30:00,APAC,organic,watch
rid_017780,ku_017780,2025-07-05 04:45:00,NA,affiliate,normal
rid_017781,ku_017781,2025-07-05 05:00:00,EU,organic,normal
rid_017782,ku_017782,2025-07-05 05:15:00,LATAM,paid_search,normal
rid_017783,ku_017783,2025-07-05 05:30:00,NA,affiliate,normal
rid_017784,ku_017784,2025-07-05 05:45:00,APAC,affiliate,normal
rid_017785,ku_017785,2025-07-05 06:00:00,APAC,social,normal
rid_017786,ku_017786,2025-07-05 06:15:00,LATAM,affiliate,normal
rid_017787,ku_017787,2025-07-05 06:30:00,NA,social,normal
rid_017788,ku_017788,2025-07-05 06:45:00,NA,paid_search,normal
rid_017789,ku_017789,2025-07-05 07:00:00,NA,paid_search,normal
rid_017790,ku_017790,2025-07-05 07:15:00,EU,direct,normal
rid_017791,ku_017791,2025-07-05 07:30:00,APAC,social,normal
rid_017792,ku_017792,2025-07-05 07:45:00,NA,organic,normal
rid_017793,ku_017793,2025-07-05 08:00:00,APAC,social,normal
rid_017794,ku_017794,2025-07-05 08:15:00,NA,affiliate,normal
rid_017795,ku_017795,2025-07-05 08:30:00,APAC,affiliate,normal
rid_017796,ku_017796,2025-07-05 08:45:00,EU,direct,watch
rid_017797,ku_017797,2025-07-05 09:00:00,LATAM,direct,watch
rid_017798,ku_017798,2025-07-05 09:15:00,EU,direct,normal
rid_017799,ku_017799,2025-07-05 09:30:00,LATAM,social,normal
rid_017800,ku_017800,2025-07-05 09:45:00,NA,organic,normal
rid_017801,ku_017801,2025-07-05 10:00:00,NA,social,watch
rid_017802,ku_017802,2025-07-05 10:15:00,NA,affiliate,normal
rid_017803,ku_017803,2025-07-05 10:30:00,EU,affiliate,normal
rid_017804,ku_017804,2025-07-05 10:45:00,LATAM,social,normal
rid_017805,ku_017805,2025-07-05 11:00:00,NA,direct,normal
rid_017806,ku_017806,2025-07-05 11:15:00,LATAM,social,normal
rid_017807,ku_017807,2025-07-05 11:30:00,APAC,direct,normal
rid_017808,ku_017808,2025-07-05 11:45:00,EU,direct,normal
rid_017809,ku_017809,2025-07-05 12:00:00,EU,paid_search,normal
rid_017810,ku_017810,2025-07-05 12:15:00,LATAM,social,normal
rid_017811,ku_017811,2025-07-05 12:30:00,APAC,social,normal
rid_017812,ku_017812,2025-07-05 12:45:00,NA,direct,normal
rid_017813,ku_017813,2025-07-05 13:00:00,LATAM,affiliate,normal
rid_017814,ku_017814,2025-07-05 13:15:00,EU,paid_search,normal
rid_017815,ku_017815,2025-07-05 13:30:00,NA,direct,review
rid_017816,ku_017816,2025-07-05 13:45:00,LATAM,social,normal
rid_017817,ku_017817,2025-07-05 14:00:00,LATAM,social,normal
rid_017818,ku_017818,2025-07-05 14:15:00,EU,paid_search,normal
rid_017819,ku_017819,2025-07-05 14:30:00,APAC,paid_search,normal
rid_017820,ku_017820,2025-07-05 14:45:00,NA,organic,normal
rid_017821,ku_017821,2025-07-05 15:00:00,LATAM,paid_search,watch
rid_017822,ku_017822,2025-07-05 15:15:00,EU,paid_search,normal
rid_017823,ku_017823,2025-07-05 15:30:00,EU,affiliate,normal
rid_017824,ku_017824,2025-07-05 15:45:00,APAC,social,normal
rid_017825,ku_017825,2025-07-05 16:00:00,EU,affiliate,normal
rid_017826,ku_017826,2025-07-05 16:15:00,APAC,direct,normal
rid_017827,ku_017827,2025-07-05 16:30:00,APAC,paid_search,normal
rid_017828,ku_017828,2025-07-05 16:45:00,EU,affiliate,normal
rid_017829,ku_017829,2025-07-05 17:00:00,LATAM,paid_search,normal
rid_017830,ku_017830,2025-07-05 17:15:00,EU,affiliate,normal
rid_017831,ku_017831,2025-07-05 17:30:00,LATAM,social,normal
rid_017832,ku_017832,2025-07-05 17:45:00,EU,paid_search,normal
rid_017833,ku_017833,2025-07-05 18:00:00,APAC,social,normal
rid_017834,ku_017834,2025-07-05 18:15:00,APAC,social,normal
rid_017835,ku_017835,2025-07-05 18:30:00,LATAM,affiliate,normal
rid_017836,ku_017836,2025-07-05 18:45:00,NA,affiliate,normal
rid_017837,ku_017837,2025-07-05 19:00:00,NA,affiliate,normal
rid_017838,ku_017838,2025-07-05 19:15:00,LATAM,paid_search,normal
rid_017839,ku_017839,2025-07-05 19:30:00,LATAM,direct,normal
rid_017840,ku_017840,2025-07-05 19:45:00,APAC,organic,normal
rid_017841,ku_017841,2025-07-05 20:00:00,EU,paid_search,normal
rid_017842,ku_017842,2025-07-05 20:15:00,EU,direct,normal
rid_017843,ku_017843,2025-07-05 20:30:00,APAC,affiliate,normal
rid_017844,ku_017844,2025-07-05 20:45:00,APAC,paid_search,normal
rid_017845,ku_017845,2025-07-05 21:00:00,EU,organic,normal
rid_017846,ku_017846,2025-07-05 21:15:00,NA,direct,normal
rid_017847,ku_017847,2025-07-05 21:30:00,NA,affiliate,normal
rid_017848,ku_017848,2025-07-05 21:45:00,EU,paid_search,normal
rid_017849,ku_017849,2025-07-05 22:00:00,APAC,affiliate,normal
rid_017850,ku_017850,2025-07-05 22:15:00,EU,paid_search,normal
rid_017851,ku_017851,2025-07-05 22:30:00,APAC,social,normal
rid_017852,ku_017852,2025-07-05 22:45:00,EU,paid_search,normal
rid_017853,ku_017853,2025-07-05 23:00:00,EU,affiliate,normal
rid_017854,ku_017854,2025-07-05 23:15:00,APAC,direct,normal
rid_017855,ku_017855,2025-07-05 23:30:00,APAC,paid_search,normal
rid_017856,ku_017856,2025-07-05 23:45:00,LATAM,affiliate,watch
rid_017857,ku_017857,2025-07-06 00:00:00,LATAM,social,watch
rid_017858,ku_017858,2025-07-06 00:15:00,EU,affiliate,normal
rid_017859,ku_017859,2025-07-06 00:30:00,APAC,paid_search,watch
rid_017860,ku_017860,2025-07-06 00:45:00,EU,social,normal
rid_017861,ku_017861,2025-07-06 01:00:00,LATAM,social,normal
rid_017862,ku_017862,2025-07-06 01:15:00,APAC,direct,normal
rid_017863,ku_017863,2025-07-06 01:30:00,LATAM,paid_search,normal
rid_017864,ku_017864,2025-07-06 01:45:00,EU,organic,normal
rid_017865,ku_017865,2025-07-06 02:00:00,NA,paid_search,normal
rid_017866,ku_017866,2025-07-06 02:15:00,NA,organic,normal
rid_017867,ku_017867,2025-07-06 02:30:00,APAC,affiliate,normal
rid_017868,ku_017868,2025-07-06 02:45:00,LATAM,affiliate,normal
rid_017869,ku_017869,2025-07-06 03:00:00,APAC,paid_search,normal
rid_017870,ku_017870,2025-07-06 03:15:00,LATAM,affiliate,normal
rid_017871,ku_017871,2025-07-06 03:30:00,EU,social,watch
rid_017872,ku_017872,2025-07-06 03:45:00,LATAM,affiliate,normal
rid_017873,ku_017873,2025-07-06 04:00:00,LATAM,direct,normal
rid_017874,ku_017874,2025-07-06 04:15:00,NA,paid_search,normal
rid_017875,ku_017875,2025-07-06 04:30:00,LATAM,social,review
rid_017876,ku_017876,2025-07-06 04:45:00,NA,direct,normal
rid_017877,ku_017877,2025-07-06 05:00:00,APAC,paid_search,normal
rid_017878,ku_017878,2025-07-06 05:15:00,EU,social,normal
rid_017879,ku_017879,2025-07-06 05:30:00,EU,organic,normal
rid_017880,ku_017880,2025-07-06 05:45:00,LATAM,direct,normal
rid_017881,ku_017881,2025-07-06 06:00:00,APAC,social,normal
rid_017882,ku_017882,2025-07-06 06:15:00,NA,social,normal
rid_017883,ku_017883,2025-07-06 06:30:00,NA,affiliate,normal
rid_017884,ku_017884,2025-07-06 06:45:00,NA,paid_search,normal
rid_017885,ku_017885,2025-07-06 07:00:00,EU,social,normal
rid_017886,ku_017886,2025-07-06 07:15:00,NA,social,normal
rid_017887,ku_017887,2025-07-06 07:30:00,EU,organic,normal
rid_017888,ku_017888,2025-07-06 07:45:00,LATAM,organic,normal
rid_017889,ku_017889,2025-07-06 08:00:00,LATAM,social,watch
rid_017890,ku_017890,2025-07-06 08:15:00,LATAM,social,normal
rid_017891,ku_017891,2025-07-06 08:30:00,EU,direct,normal
rid_017892,ku_017892,2025-07-06 08:45:00,APAC,direct,normal
rid_017893,ku_017893,2025-07-06 09:00:00,LATAM,direct,normal
rid_017894,ku_017894,2025-07-06 09:15:00,NA,affiliate,normal
rid_017895,ku_017895,2025-07-06 09:30:00,LATAM,organic,normal
rid_017896,ku_017896,2025-07-06 09:45:00,APAC,social,normal
rid_017897,ku_017897,2025-07-06 10:00:00,EU,paid_search,watch
rid_017898,ku_017898,2025-07-06 10:15:00,EU,organic,normal
rid_017899,ku_017899,2025-07-06 10:30:00,EU,organic,normal
rid_017900,ku_017900,2025-07-06 10:45:00,NA,affiliate,normal
rid_017901,ku_017901,2025-07-06 11:00:00,NA,paid_search,normal
rid_017902,ku_017902,2025-07-06 11:15:00,EU,direct,normal
rid_017903,ku_017903,2025-07-06 11:30:00,NA,paid_search,normal
rid_017904,ku_017904,2025-07-06 11:45:00,APAC,social,normal
rid_017905,ku_017905,2025-07-06 12:00:00,EU,social,normal
rid_017906,ku_017906,2025-07-06 12:15:00,EU,direct,normal
rid_017907,ku_017907,2025-07-06 12:30:00,NA,affiliate,normal
rid_017908,ku_017908,2025-07-06 12:45:00,LATAM,paid_search,normal
rid_017909,ku_017909,2025-07-06 13:00:00,APAC,direct,normal
rid_017910,ku_017910,2025-07-06 13:15:00,EU,affiliate,normal
rid_017911,ku_017911,2025-07-06 13:30:00,APAC,paid_search,review
rid_017912,ku_017912,2025-07-06 13:45:00,EU,affiliate,normal
rid_017913,ku_017913,2025-07-06 14:00:00,NA,paid_search,normal
rid_017914,ku_017914,2025-07-06 14:15:00,APAC,organic,normal
rid_017915,ku_017915,2025-07-06 14:30:00,LATAM,paid_search,normal
rid_017916,ku_017916,2025-07-06 14:45:00,APAC,paid_search,normal
rid_017917,ku_017917,2025-07-06 15:00:00,APAC,organic,watch
rid_017918,ku_017918,2025-07-06 15:15:00,NA,affiliate,normal
rid_017919,ku_017919,2025-07-06 15:30:00,APAC,organic,watch
rid_017920,ku_017920,2025-07-06 15:45:00,APAC,social,normal
rid_017921,ku_017921,2025-07-06 16:00:00,EU,organic,normal
rid_017922,ku_017922,2025-07-06 16:15:00,NA,paid_search,normal
rid_017923,ku_017923,2025-07-06 16:30:00,LATAM,paid_search,normal
rid_017924,ku_017924,2025-07-06 16:45:00,EU,paid_search,normal
rid_017925,ku_017925,2025-07-06 17:00:00,EU,paid_search,normal
rid_017926,ku_017926,2025-07-06 17:15:00,APAC,affiliate,normal
rid_017927,ku_017927,2025-07-06 17:30:00,EU,affiliate,normal
rid_017928,ku_017928,2025-07-06 17:45:00,APAC,paid_search,normal
rid_017929,ku_017929,2025-07-06 18:00:00,APAC,organic,normal
rid_017930,ku_017930,2025-07-06 18:15:00,EU,organic,watch
rid_017931,ku_017931,2025-07-06 18:30:00,NA,paid_search,normal
rid_017932,ku_017932,2025-07-06 18:45:00,NA,direct,review
rid_017933,ku_017933,2025-07-06 19:00:00,LATAM,direct,normal
rid_017934,ku_017934,2025-07-06 19:15:00,APAC,affiliate,normal
rid_017935,ku_017935,2025-07-06 19:30:00,EU,direct,normal
rid_017936,ku_017936,2025-07-06 19:45:00,EU,organic,normal
rid_017937,ku_017937,2025-07-06 20:00:00,APAC,direct,normal
rid_017938,ku_017938,2025-07-06 20:15:00,LATAM,organic,normal
rid_017939,ku_017939,2025-07-06 20:30:00,LATAM,paid_search,normal
rid_017940,ku_017940,2025-07-06 20:45:00,APAC,paid_search,normal
rid_017941,ku_017941,2025-07-06 21:00:00,EU,direct,normal
rid_017942,ku_017942,2025-07-06 21:15:00,LATAM,organic,normal
rid_017943,ku_017943,2025-07-06 21:30:00,LATAM,affiliate,normal
rid_017944,ku_017944,2025-07-06 21:45:00,EU,paid_search,normal
rid_017945,ku_017945,2025-07-06 22:00:00,LATAM,organic,review
rid_017946,ku_017946,2025-07-06 22:15:00,LATAM,paid_search,normal
rid_017947,ku_017947,2025-07-06 22:30:00,LATAM,social,normal
rid_017948,ku_017948,2025-07-06 22:45:00,NA,paid_search,normal
rid_017949,ku_017949,2025-07-06 23:00:00,NA,social,normal
rid_017950,ku_017950,2025-07-06 23:15:00,EU,affiliate,watch
rid_017951,ku_017951,2025-07-06 23:30:00,LATAM,paid_search,normal
rid_017952,ku_017952,2025-07-06 23:45:00,NA,paid_search,normal
rid_017953,ku_017953,2025-07-07 00:00:00,NA,affiliate,watch
rid_017954,ku_017954,2025-07-07 00:15:00,NA,paid_search,normal
rid_017955,ku_017955,2025-07-07 00:30:00,NA,organic,normal
rid_017956,ku_017956,2025-07-07 00:45:00,LATAM,direct,normal
rid_017957,ku_017957,2025-07-07 01:00:00,APAC,affiliate,normal
rid_017958,ku_017958,2025-07-07 01:15:00,APAC,paid_search,watch
rid_017959,ku_017959,2025-07-07 01:30:00,EU,paid_search,normal
rid_017960,ku_017960,2025-07-07 01:45:00,APAC,affiliate,normal
rid_017961,ku_017961,2025-07-07 02:00:00,LATAM,social,normal
rid_017962,ku_017962,2025-07-07 02:15:00,APAC,organic,normal
rid_017963,ku_017963,2025-07-07 02:30:00,LATAM,organic,normal
rid_017964,ku_017964,2025-07-07 02:45:00,APAC,organic,normal
rid_017965,ku_017965,2025-07-07 03:00:00,EU,organic,normal
rid_017966,ku_017966,2025-07-07 03:15:00,APAC,paid_search,normal
rid_017967,ku_017967,2025-07-07 03:30:00,LATAM,paid_search,watch
rid_017968,ku_017968,2025-07-07 03:45:00,LATAM,paid_search,normal
rid_017969,ku_017969,2025-07-07 04:00:00,EU,social,normal
rid_017970,ku_017970,2025-07-07 04:15:00,APAC,direct,normal
rid_017971,ku_017971,2025-07-07 04:30:00,LATAM,direct,review
rid_017972,ku_017972,2025-07-07 04:45:00,APAC,organic,normal
rid_017973,ku_017973,2025-07-07 05:00:00,APAC,paid_search,normal
rid_017974,ku_017974,2025-07-07 05:15:00,EU,paid_search,normal
rid_017975,ku_017975,2025-07-07 05:30:00,LATAM,direct,normal
rid_017976,ku_017976,2025-07-07 05:45:00,LATAM,social,watch
rid_017977,ku_017977,2025-07-07 06:00:00,NA,direct,normal
rid_017978,ku_017978,2025-07-07 06:15:00,NA,organic,normal
rid_017979,ku_017979,2025-07-07 06:30:00,NA,direct,normal
rid_017980,ku_017980,2025-07-07 06:45:00,EU,paid_search,normal
rid_017981,ku_017981,2025-07-07 07:00:00,NA,direct,normal
rid_017982,ku_017982,2025-07-07 07:15:00,LATAM,organic,normal
rid_017983,ku_017983,2025-07-07 07:30:00,LATAM,organic,normal
rid_017984,ku_017984,2025-07-07 07:45:00,NA,organic,normal
rid_017985,ku_017985,2025-07-07 08:00:00,LATAM,social,normal
rid_017986,ku_017986,2025-07-07 08:15:00,NA,affiliate,normal
