real_identity_id,browser_fingerprint_id,user_agent_family
rid_010511,bf_025870,edge
rid_012853,bf_025871,edge
rid_003835,bf_025872,firefox
rid_006156,bf_025873,edge
rid_007868,bf_025874,edge
rid_011202,bf_025875,edge
rid_014944,bf_025876,firefox
rid_012726,bf_025877,edge
rid_002279,bf_025878,edge
rid_001876,bf_025879,chrome
rid_011966,bf_025880,safari
rid_014770,bf_025881,firefox
rid_005829,bf_025882,edge
rid_014029,bf_025883,firefox
rid_014029,bf_025884,firefox
rid_009750,bf_025885,firefox
rid_013976,bf_025886,safari
rid_005909,bf_025887,edge
rid_017001,bf_025888,firefox
rid_013940,bf_025889,chrome
rid_019372,bf_025890,firefox
rid_017159,bf_025891,edge
rid_011410,bf_025892,safari
rid_003041,bf_025893,edge
rid_015732,bf_025894,safari
rid_004898,bf_025895,firefox
rid_002894,bf_025896,chrome
rid_010960,bf_025897,edge
rid_003113,bf_025898,chrome
rid_001246,bf_025899,firefox
rid_006902,bf_025900,chrome
rid_014649,bf_025901,edge
rid_008271,bf_025902,firefox
rid_003581,bf_025903,firefox
rid_014606,bf_025904,safari
rid_009052,bf_025905,safari
rid_002763,bf_025906,safari
rid_013508,bf_025907,firefox
rid_018628,bf_025908,edge
rid_016068,bf_025909,firefox
rid_009013,bf_025910,firefox
rid_011941,bf_025911,chrome
rid_000157,bf_025912,firefox
rid_013491,bf_025913,safari
rid_005024,bf_025914,chrome
rid_011970,bf_025915,firefox
rid_006574,bf_025916,edge
rid_004651,bf_025917,safari
rid_013845,bf_025918,safari
rid_009751,bf_025919,edge
rid_004309,bf_025920,firefox
rid_014915,bf_025921,edge
rid_005037,bf_025922,safari
rid_006484,bf_025923,edge
rid_002010,bf_025924,firefox
rid_016429,bf_025925,safari
rid_018611,bf_025926,edge
rid_014504,bf_025927,chrome
rid_009145,bf_025928,chrome
rid_001582,bf_025929,safari
rid_019353,bf_025930,safari
rid_007423,bf_025931,firefox
rid_005548,bf_025932,chrome
rid_003573,bf_025933,edge
rid_014239,bf_025934,chrome
rid_001471,bf_025935,safari
rid_006807,bf_025936,firefox
rid_004089,bf_025937,firefox
rid_019761,bf_025938,firefox
rid_010221,bf_025939,edge
rid_003137,bf_025940,edge
rid_005423,bf_025941,safari
rid_018851,bf_025942,firefox
rid_018678,bf_025943,safari
rid_016829,bf_025944,safari
rid_003884,bf_025945,safari
rid_007566,bf_025946,chrome
rid_001405,bf_025947,firefox
rid_010755,bf_025948,safari
rid_010449,bf_025949,chrome
rid_016430,bf_025950,safari
rid_011080,bf_025951,firefox
rid_005232,bf_025952,chrome
rid_015970,bf_025953,safari
rid_007502,bf_025954,edge
rid_006336,bf_025955,safari
rid_017014,bf_025956,edge
rid_019998,bf_025957,safari
rid_008120,bf_025958,edge
rid_012526,bf_025959,edge
rid_005771,bf_025960,chrome
rid_008492,bf_025961,edge
rid_000980,bf_025962,edge
rid_005940,bf_025963,edge
rid_006491,bf_025964,chrome
rid_009586,bf_025965,firefox
rid_010591,bf_025966,safari
rid_011463,bf_025967,chrome
rid_010912,bf_025968,edge
rid_002198,bf_025969,safari
rid_008214,bf_025970,chrome
rid_018735,bf_025971,edge
rid_006723,bf_025972,edge
rid_005070,bf_025973,edge
rid_014906,bf_025974,firefox
rid_000277,bf_025975,chrome
rid_012629,bf_025976,chrome
rid_003891,bf_025977,chrome
rid_003364,bf_025978,firefox
rid_013556,bf_025979,chrome
rid_015837,bf_025980,firefox
rid_004884,bf_025981,edge
rid_008851,bf_025982,chrome
rid_006094,bf_025983,edge
rid_017296,bf_025984,firefox
rid_011681,bf_025985,edge
rid_020000,bf_025986,safari
rid_008190,bf_025987,edge
rid_014481,bf_025988,firefox
rid_005793,bf_025989,firefox
rid_013565,bf_025990,chrome
rid_008398,bf_025991,firefox
rid_015904,bf_025992,safari
rid_003857,bf_025993,safari
rid_011513,bf_025994,chrome
rid_015171,bf_025995,edge
rid_002676,bf_025996,chrome
rid_012456,bf_025997,edge
rid_015953,bf_025998,safari
rid_000571,bf_025999,edge
rid_001995,bf_026000,chrome
rid_006820,bf_026001,chrome
rid_004174,bf_026002,chrome
rid_000843,bf_026003,edge
rid_011063,bf_026004,chrome
rid_006322,bf_026005,firefox
rid_019123,bf_026006,chrome
rid_019413,bf_026007,edge
rid_016714,bf_026008,firefox
rid_007026,bf_026009,firefox
rid_000807,bf_026010,firefox
rid_016364,bf_026011,safari
rid_015905,bf_026012,firefox
rid_010310,bf_026013,safari
rid_019506,bf_026014,chrome
rid_004971,bf_026015,safari
rid_000726,bf_026016,edge
rid_002006,bf_026017,firefox
rid_005106,bf_026018,safari
rid_014857,bf_026019,firefox
rid_008976,bf_026020,safari
rid_015685,bf_026021,edge
rid_003584,bf_026022,safari
rid_013272,bf_026023,firefox
rid_014139,bf_026024,safari
rid_007278,bf_026025,edge
rid_008918,bf_026026,chrome
rid_004480,bf_026027,chrome
rid_005135,bf_026028,edge
rid_007452,bf_026029,firefox
rid_007951,bf_026030,firefox
rid_003926,bf_026031,edge
rid_009004,bf_026032,chrome
rid_010013,bf_026033,chrome
rid_011008,bf_026034,safari
rid_019810,bf_026035,edge
rid_010795,bf_026036,edge
rid_011301,bf_026037,safari
rid_001245,bf_026038,chrome
rid_016154,bf_026039,firefox
rid_000830,bf_026040,firefox
rid_006012,bf_026041,edge
rid_017809,bf_026042,firefox
rid_003302,bf_026043,chrome
rid_016969,bf_026044,firefox
rid_007847,bf_026045,chrome
rid_007304,bf_026046,safari
rid_007284,bf_026047,safari
rid_000393,bf_026048,chrome
rid_016807,bf_026049,firefox
rid_006944,bf_026050,edge
rid_003221,bf_026051,chrome
rid_002363,bf_026052,safari
rid_005660,bf_026053,firefox
rid_012420,bf_026054,chrome
rid_014831,bf_026055,firefox
rid_006755,bf_026056,edge
rid_007055,bf_026057,safari
rid_012901,bf_026058,firefox
rid_000212,bf_026059,firefox
rid_019715,bf_026060,edge
rid_006143,bf_026061,chrome
rid_009761,bf_026062,edge
rid_004996,bf_026063,chrome
rid_013908,bf_026064,firefox
rid_001118,bf_026065,firefox
rid_017910,bf_026066,edge
rid_005848,bf_026067,edge
rid_012555,bf_026068,chrome
rid_015302,bf_026069,safari
rid_003837,bf_026070,edge
rid_018496,bf_026071,safari
rid_004596,bf_026072,edge
rid_019537,bf_026073,chrome
rid_016277,bf_026074,firefox
rid_012663,bf_026075,safari
rid_006802,bf_026076,edge
rid_016940,bf_026077,edge
rid_015092,bf_026078,chrome
rid_001575,bf_026079,edge
rid_019297,bf_026080,edge
rid_005558,bf_026081,chrome
rid_014526,bf_026082,edge
rid_015914,bf_026083,chrome
rid_016361,bf_026084,safari
rid_007400,bf_026085,firefox
rid_000143,bf_026086,safari
rid_003853,bf_026087,edge
rid_007341,bf_026088,chrome
rid_014718,bf_026089,safari
rid_010507,bf_026090,chrome
rid_015976,bf_026091,safari
rid_016842,bf_026092,edge
rid_000983,bf_026093,safari
rid_013106,bf_026094,safari
rid_008759,bf_026095,safari
rid_005076,bf_026096,chrome
rid_014414,bf_026097,firefox
rid_017880,bf_026098,safari
rid_003967,bf_026099,chrome
rid_014782,bf_026100,firefox
rid_007639,bf_026101,edge
rid_006405,bf_026102,edge
rid_005590,bf_026103,safari
rid_009936,bf_026104,edge
rid_000445,bf_026105,safari
rid_000750,bf_026106,edge
rid_012754,bf_026107,edge
rid_017654,bf_026108,firefox
rid_009426,bf_026109,chrome
rid_016134,bf_026110,edge
rid_008295,bf_026111,chrome
rid_010021,bf_026112,safari
rid_004720,bf_026113,safari
rid_015260,bf_026114,edge
rid_015707,bf_026115,chrome
rid_017202,bf_026116,safari
rid_002207,bf_026117,safari
rid_001894,bf_026118,safari
rid_010571,bf_026119,chrome
rid_012415,bf_026120,safari
rid_009493,bf_026121,edge
rid_006570,bf_026122,chrome
rid_013532,bf_026123,chrome
rid_010582,bf_026124,firefox
rid_000945,bf_026125,firefox
rid_004749,bf_026126,safari
rid_014323,bf_026127,edge
rid_011566,bf_026128,chrome
rid_012559,bf_026129,safari
rid_019068,bf_026130,chrome
rid_003920,bf_026131,edge
rid_017455,bf_026132,edge
rid_019585,bf_026133,firefox
rid_019587,bf_026134,edge
rid_018591,bf_026135,safari
rid_018259,bf_026136,edge
rid_012352,bf_026137,firefox
rid_016248,bf_026138,safari
rid_002881,bf_026139,firefox
rid_013044,bf_026140,chrome
rid_017816,bf_026141,chrome
rid_014474,bf_026142,safari
rid_016019,bf_026143,safari
rid_016519,bf_026144,safari
rid_010119,bf_026145,chrome
rid_017429,bf_026146,edge
rid_013335,bf_026147,safari
rid_007600,bf_026148,edge
rid_017245,bf_026149,firefox
rid_009391,bf_026150,edge
rid_000922,bf_026151,safari
rid_001588,bf_026152,edge
rid_005985,bf_026153,chrome
rid_005022,bf_026154,firefox
rid_003677,bf_026155,safari
rid_017105,bf_026156,edge
rid_013941,bf_026157,edge
rid_005005,bf_026158,firefox
rid_010738,bf_026159,chrome
rid_008922,bf_026160,edge
rid_012991,bf_026161,chrome
rid_008524,bf_026162,edge
rid_012149,bf_026163,chrome
rid_017271,bf_026164,firefox
rid_008420,bf_026165,safari
rid_009316,bf_026166,firefox
rid_000879,bf_026167,edge
rid_010397,bf_026168,chrome
rid_017039,bf_026169,firefox
rid_007595,bf_026170,chrome
rid_014437,bf_026171,chrome
rid_017230,bf_026172,firefox
rid_013354,bf_026173,edge
rid_008770,bf_026174,chrome
rid_017258,bf_026175,firefox
rid_013291,bf_026176,safari
rid_000066,bf_026177,edge
rid_007106,bf_026178,edge
rid_001959,bf_026179,firefox
rid_007218,bf_026180,chrome
rid_018458,bf_026181,chrome
rid_005862,bf_026182,firefox
rid_010540,bf_026183,chrome
rid_002595,bf_026184,edge
rid_010383,bf_026185,firefox
rid_001694,bf_026186,safari
rid_019534,bf_026187,edge
rid_016211,bf_026188,chrome
rid_005546,bf_026189,safari
rid_017326,bf_026190,edge
rid_015851,bf_026191,edge
rid_017432,bf_026192,edge
rid_007317,bf_026193,edge
rid_002966,bf_026194,firefox
rid_011767,bf_026195,firefox
rid_004641,bf_026196,firefox
rid_016125,bf_026197,chrome
rid_017208,bf_026198,chrome
rid_017212,bf_026199,safari
rid_011886,bf_026200,edge
rid_011918,bf_026201,chrome
rid_001479,bf_026202,chrome
rid_018742,bf_026203,firefox
rid_001195,bf_026204,chrome
rid_009203,bf_026205,chrome
rid_012545,bf_026206,chrome
rid_018860,bf_026207,safari
rid_017444,bf_026208,firefox
rid_003038,bf_026209,edge
rid_008691,bf_026210,firefox
rid_004835,bf_026211,edge
rid_013691,bf_026212,chrome
rid_004541,bf_026213,firefox
rid_008083,bf_026214,safari
rid_016516,bf_026215,chrome
rid_007190,bf_026216,chrome
rid_019713,bf_026217,firefox
rid_005282,bf_026218,edge
rid_011246,bf_026219,safari
rid_006373,bf_026220,safari
rid_001558,bf_026221,safari
rid_014233,bf_026222,safari
rid_009121,bf_026223,edge
rid_014532,bf_026224,edge
rid_019161,bf_026225,safari
rid_017298,bf_026226,safari
rid_017374,bf_026227,chrome
rid_007617,bf_026228,safari
rid_012924,bf_026229,edge
rid_008438,bf_026230,chrome
rid_003477,bf_026231,firefox
rid_013143,bf_026232,edge
rid_014239,bf_026233,safari
rid_009801,bf_026234,edge
rid_016590,bf_026235,firefox
rid_008394,bf_026236,safari
rid_016719,bf_026237,firefox
rid_012188,bf_026238,safari
rid_006433,bf_026239,chrome
rid_017524,bf_026240,firefox
rid_016186,bf_026241,firefox
rid_015559,bf_026242,edge
rid_013079,bf_026243,chrome
rid_019769,bf_026244,firefox
rid_001113,bf_026245,chrome
rid_005581,bf_026246,chrome
rid_016860,bf_026247,edge
rid_007911,bf_026248,chrome
rid_005079,bf_026249,edge
rid_000266,bf_026250,chrome
rid_006812,bf_026251,firefox
rid_002758,bf_026252,chrome
rid_011058,bf_026253,edge
rid_018421,bf_026254,chrome
rid_015672,bf_026255,chrome
rid_009892,bf_026256,firefox
rid_018615,bf_026257,firefox
rid_010383,bf_026258,firefox
rid_015707,bf_026259,edge
rid_011213,bf_026260,safari
rid_013485,bf_026261,chrome
rid_005615,bf_026262,safari
rid_003477,bf_026263,chrome
rid_003518,bf_026264,edge
rid_008198,bf_026265,chrome
rid_004534,bf_026266,safari
rid_013725,bf_026267,chrome
rid_017266,bf_026268,firefox
rid_009601,bf_026269,safari
rid_009736,bf_026270,edge
rid_015499,bf_026271,chrome
rid_011857,bf_026272,chrome
rid_012204,bf_026273,safari
rid_000217,bf_026274,chrome
rid_016337,bf_026275,edge
rid_002407,bf_026276,edge
rid_011210,bf_026277,chrome
rid_016057,bf_026278,safari
rid_008680,bf_026279,safari
rid_000162,bf_026280,firefox
rid_018793,bf_026281,edge
rid_004060,bf_026282,chrome
rid_018869,bf_026283,safari
rid_002646,bf_026284,safari
rid_011570,bf_026285,safari
rid_013670,bf_026286,firefox
rid_007092,bf_026287,edge
rid_003496,bf_026288,firefox
rid_002841,bf_026289,chrome
rid_002498,bf_026290,edge
rid_004868,bf_026291,firefox
rid_019233,bf_026292,safari
rid_014624,bf_026293,edge
rid_018825,bf_026294,firefox
rid_008046,bf_026295,chrome
rid_014647,bf_026296,chrome
rid_000936,bf_026297,safari
rid_014800,bf_026298,chrome
rid_001181,bf_026299,firefox
rid_019732,bf_026300,chrome
rid_011170,bf_026301,firefox
rid_008876,bf_026302,edge
rid_007538,bf_026303,safari
rid_019372,bf_026304,edge
rid_008640,bf_026305,chrome
rid_003497,bf_026306,safari
rid_014819,bf_026307,chrome
rid_016551,bf_026308,firefox
rid_014578,bf_026309,edge
rid_017974,bf_026310,firefox
rid_016310,bf_026311,safari
rid_007366,bf_026312,chrome
rid_017040,bf_026313,chrome
rid_001301,bf_026314,chrome
rid_015476,bf_026315,chrome
rid_004562,bf_026316,safari
rid_016442,bf_026317,edge
rid_013555,bf_026318,edge
rid_000998,bf_026319,safari
rid_015704,bf_026320,firefox
rid_001604,bf_026321,chrome
rid_012379,bf_026322,edge
rid_019350,bf_026323,firefox
rid_018102,bf_026324,safari
rid_019012,bf_026325,edge
rid_007502,bf_026326,firefox
rid_010278,bf_026327,edge
rid_017437,bf_026328,firefox
rid_012819,bf_026329,firefox
rid_000306,bf_026330,edge
rid_009334,bf_026331,edge
rid_006163,bf_026332,chrome
rid_003095,bf_026333,chrome
rid_012458,bf_026334,safari
rid_011638,bf_026335,safari
rid_011376,bf_026336,firefox
rid_003973,bf_026337,firefox
rid_015565,bf_026338,edge
rid_000755,bf_026339,firefox
rid_003237,bf_026340,firefox
rid_015954,bf_026341,edge
rid_018248,bf_026342,chrome
rid_002680,bf_026343,safari
rid_015655,bf_026344,chrome
rid_018273,bf_026345,safari
rid_013556,bf_026346,chrome
rid_015392,bf_026347,firefox
rid_008943,bf_026348,firefox
rid_012452,bf_026349,firefox
rid_007824,bf_026350,chrome
rid_009315,bf_026351,firefox
rid_010623,bf_026352,chrome
rid_001394,bf_026353,chrome
rid_012696,bf_026354,chrome
rid_014486,bf_026355,firefox
rid_017958,bf_026356,firefox
rid_014377,bf_026357,safari
rid_004908,bf_026358,chrome
rid_002657,bf_026359,firefox
rid_005744,bf_026360,safari
rid_000333,bf_026361,safari
rid_013599,bf_026362,firefox
rid_007069,bf_026363,chrome
rid_017818,bf_026364,safari
rid_000525,bf_026365,chrome
rid_002885,bf_026366,chrome
rid_013189,bf_026367,firefox
rid_007444,bf_026368,chrome
rid_003773,bf_026369,firefox
rid_003241,bf_026370,edge
rid_007400,bf_026371,firefox
rid_015750,bf_026372,chrome
rid_011943,bf_026373,chrome
rid_010419,bf_026374,safari
rid_017361,bf_026375,safari
rid_016039,bf_026376,firefox
rid_004896,bf_026377,edge
rid_005331,bf_026378,firefox
rid_003978,bf_026379,firefox
rid_011266,bf_026380,chrome
rid_013983,bf_026381,chrome
rid_005548,bf_026382,chrome
rid_002996,bf_026383,edge
rid_012820,bf_026384,edge
rid_002208,bf_026385,edge
rid_016079,bf_026386,firefox
rid_015318,bf_026387,edge
rid_018325,bf_026388,chrome
rid_006293,bf_026389,firefox
rid_004717,bf_026390,safari
rid_017468,bf_026391,chrome
rid_006763,bf_026392,edge
rid_010008,bf_026393,safari
rid_019462,bf_026394,chrome
rid_012531,bf_026395,safari
rid_000470,bf_026396,firefox
rid_004109,bf_026397,edge
rid_010719,bf_026398,safari
rid_008695,bf_026399,firefox
rid_014458,bf_026400,chrome
rid_012233,bf_026401,chrome
rid_017595,bf_026402,chrome
rid_011730,bf_026403,safari
rid_016107,bf_026404,edge
rid_015493,bf_026405,firefox
rid_008205,bf_026406,firefox
rid_000750,bf_026407,edge
rid_011560,bf_026408,edge
rid_002007,bf_026409,edge
rid_010402,bf_026410,safari
rid_009342,bf_026411,chrome
rid_000883,bf_026412,chrome
rid_009371,bf_026413,edge
rid_019640,bf_026414,chrome
rid_019600,bf_026415,firefox
rid_015628,bf_026416,edge
rid_001383,bf_026417,edge
rid_002583,bf_026418,edge
rid_010824,bf_026419,firefox
rid_008341,bf_026420,chrome
rid_004375,bf_026421,chrome
rid_003162,bf_026422,chrome
rid_011560,bf_026423,chrome
rid_002058,bf_026424,firefox
rid_001702,bf_026425,safari
rid_005349,bf_026426,safari
rid_009348,bf_026427,edge
rid_005674,bf_026428,edge
rid_016751,bf_026429,chrome
rid_006909,bf_026430,edge
rid_019150,bf_026431,firefox
rid_010418,bf_026432,edge
rid_010530,bf_026433,safari
rid_009821,bf_026434,chrome
rid_012208,bf_026435,safari
rid_009171,bf_026436,firefox
rid_018462,bf_026437,firefox
rid_002567,bf_026438,safari
rid_015671,bf_026439,firefox
rid_008624,bf_026440,firefox
rid_011899,bf_026441,safari
rid_011885,bf_026442,safari
rid_007566,bf_026443,chrome
rid_006143,bf_026444,chrome
rid_019478,bf_026445,safari
rid_017888,bf_026446,safari
rid_004178,bf_026447,safari
rid_011887,bf_026448,chrome
rid_003482,bf_026449,safari
rid_012192,bf_026450,edge
rid_012280,bf_026451,firefox
rid_014906,bf_026452,chrome
rid_002238,bf_026453,firefox
rid_006168,bf_026454,edge
rid_002784,bf_026455,firefox
rid_015465,bf_026456,chrome
rid_005207,bf_026457,firefox
rid_018728,bf_026458,chrome
rid_017484,bf_026459,edge
rid_018708,bf_026460,edge
rid_001294,bf_026461,safari
rid_012921,bf_026462,edge
rid_006730,bf_026463,chrome
rid_002155,bf_026464,firefox
rid_000655,bf_026465,firefox
rid_005356,bf_026466,safari
rid_004643,bf_026467,edge
rid_000200,bf_026468,edge
rid_001175,bf_026469,chrome
rid_012447,bf_026470,edge
rid_010154,bf_026471,edge
rid_018217,bf_026472,chrome
rid_017293,bf_026473,edge
rid_001727,bf_026474,chrome
rid_015868,bf_026475,edge
rid_006195,bf_026476,safari
rid_001374,bf_026477,safari
rid_010328,bf_026478,safari
rid_005487,bf_026479,chrome
rid_001021,bf_026480,firefox
rid_006476,bf_026481,edge
rid_012053,bf_026482,firefox
rid_003621,bf_026483,firefox
rid_017809,bf_026484,chrome
rid_008689,bf_026485,firefox
rid_019507,bf_026486,chrome
rid_016170,bf_026487,safari
rid_003859,bf_026488,safari
rid_013237,bf_026489,edge
rid_004800,bf_026490,edge
rid_009610,bf_026491,edge
rid_016713,bf_026492,firefox
rid_015655,bf_026493,edge
rid_016471,bf_026494,edge
rid_016808,bf_026495,safari
rid_004169,bf_026496,chrome
rid_010171,bf_026497,chrome
rid_013572,bf_026498,firefox
rid_017418,bf_026499,firefox
rid_017447,bf_026500,edge
rid_012557,bf_026501,edge
rid_000784,bf_026502,firefox
rid_010685,bf_026503,safari
rid_018410,bf_026504,chrome
rid_016069,bf_026505,safari
rid_015013,bf_026506,chrome
rid_008487,bf_026507,edge
rid_019256,bf_026508,edge
rid_002826,bf_026509,chrome
rid_000412,bf_026510,edge
rid_017135,bf_026511,firefox
rid_012924,bf_026512,safari
rid_006968,bf_026513,firefox
rid_009415,bf_026514,safari
rid_006356,bf_026515,chrome
rid_009861,bf_026516,firefox
rid_011926,bf_026517,safari
rid_000271,bf_026518,firefox
rid_019311,bf_026519,chrome
rid_002110,bf_026520,edge
rid_010750,bf_026521,chrome
rid_009987,bf_026522,firefox
rid_017009,bf_026523,firefox
rid_004943,bf_026524,chrome
rid_011086,bf_026525,firefox
rid_007390,bf_026526,chrome
rid_018226,bf_026527,chrome
rid_013718,bf_026528,chrome
rid_011557,bf_026529,safari
rid_001985,bf_026530,firefox
rid_004558,bf_026531,edge
rid_014572,bf_026532,safari
rid_004386,bf_026533,chrome
rid_004886,bf_026534,firefox
rid_007061,bf_026535,edge
rid_009228,bf_026536,edge
rid_007364,bf_026537,chrome
rid_006573,bf_026538,firefox
rid_016990,bf_026539,safari
rid_005926,bf_026540,safari
rid_013547,bf_026541,safari
rid_005687,bf_026542,chrome
rid_005476,bf_026543,chrome
rid_001570,bf_026544,firefox
rid_016394,bf_026545,firefox
rid_004750,bf_026546,firefox
rid_013741,bf_026547,firefox
rid_017807,bf_026548,edge
rid_007740,bf_026549,edge
rid_007989,bf_026550,edge
rid_009342,bf_026551,chrome
rid_015421,bf_026552,safari
rid_008553,bf_026553,chrome
rid_017985,bf_026554,safari
rid_016263,bf_026555,safari
rid_010463,bf_026556,edge
rid_000831,bf_026557,firefox
rid_010939,bf_026558,safari
rid_006760,bf_026559,chrome
rid_003561,bf_026560,edge
rid_014270,bf_026561,edge
rid_016499,bf_026562,firefox
rid_009172,bf_026563,edge
rid_001959,bf_026564,firefox
rid_003096,bf_026565,chrome
rid_007002,bf_026566,safari
rid_005873,bf_026567,firefox
rid_017381,bf_026568,safari
rid_014409,bf_026569,firefox
rid_016343,bf_026570,chrome
rid_004257,bf_026571,edge
rid_006634,bf_026572,safari
rid_002929,bf_026573,firefox
rid_015803,bf_026574,edge
rid_018190,bf_026575,safari
rid_018697,bf_026576,chrome
rid_013662,bf_026577,chrome
rid_017886,bf_026578,firefox
rid_012409,bf_026579,firefox
rid_018005,bf_026580,chrome
rid_011867,bf_026581,safari
rid_006838,bf_026582,safari
rid_009013,bf_026583,chrome
rid_019394,bf_026584,safari
rid_003604,bf_026585,firefox
rid_007621,bf_026586,firefox
rid_015558,bf_026587,firefox
rid_002025,bf_026588,edge
rid_003890,bf_026589,chrome
rid_001509,bf_026590,chrome
rid_000887,bf_026591,safari
rid_005430,bf_026592,firefox
rid_001443,bf_026593,safari
rid_017101,bf_026594,firefox
rid_009507,bf_026595,chrome
rid_017058,bf_026596,safari
rid_008482,bf_026597,firefox
rid_005151,bf_026598,firefox
rid_012196,bf_026599,edge
rid_010680,bf_026600,firefox
rid_014780,bf_026601,edge
rid_003270,bf_026602,chrome
rid_003085,bf_026603,firefox
rid_011543,bf_026604,firefox
rid_012494,bf_026605,chrome
rid_015780,bf_026606,firefox
rid_015819,bf_026607,safari
rid_001849,bf_026608,safari
rid_007444,bf_026609,chrome
rid_017398,bf_026610,chrome
rid_002155,bf_026611,edge
rid_018993,bf_026612,safari
rid_001169,bf_026613,firefox
rid_018349,bf_026614,chrome
rid_011389,bf_026615,chrome
rid_009183,bf_026616,chrome
rid_008775,bf_026617,firefox
rid_002986,bf_026618,chrome
rid_002808,bf_026619,edge
rid_016853,bf_026620,chrome
rid_015298,bf_026621,firefox
rid_005956,bf_026622,chrome
rid_000485,bf_026623,safari
rid_004792,bf_026624,firefox
rid_014566,bf_026625,chrome
rid_017431,bf_026626,safari
rid_015739,bf_026627,firefox
rid_008601,bf_026628,safari
rid_018919,bf_026629,chrome
rid_008816,bf_026630,safari
rid_007953,bf_026631,edge
rid_016726,bf_026632,chrome
rid_019583,bf_026633,edge
rid_007821,bf_026634,edge
rid_011209,bf_026635,safari
rid_001957,bf_026636,edge
rid_016871,bf_026637,firefox
rid_009858,bf_026638,chrome
rid_019367,bf_026639,edge
rid_002789,bf_026640,firefox
rid_010575,bf_026641,safari
rid_009129,bf_026642,edge
rid_011843,bf_026643,edge
rid_003679,bf_026644,edge
rid_003904,bf_026645,safari
rid_005379,bf_026646,edge
rid_016389,bf_026647,firefox
rid_006377,bf_026648,firefox
rid_012694,bf_026649,edge
rid_003588,bf_026650,chrome
rid_016007,bf_026651,edge
rid_010894,bf_026652,safari
rid_015060,bf_026653,firefox
rid_001736,bf_026654,chrome
rid_012674,bf_026655,firefox
rid_009967,bf_026656,chrome
rid_016247,bf_026657,edge
rid_011672,bf_026658,safari
rid_005128,bf_026659,edge
rid_011163,bf_026660,edge
rid_004862,bf_026661,edge
rid_006437,bf_026662,safari
rid_013205,bf_026663,safari
rid_010053,bf_026664,edge
rid_013006,bf_026665,firefox
rid_000638,bf_026666,safari
rid_012577,bf_026667,chrome
rid_013936,bf_026668,firefox
rid_002043,bf_026669,firefox
rid_003072,bf_026670,chrome
rid_011253,bf_026671,chrome
rid_010000,bf_026672,safari
rid_000218,bf_026673,safari
rid_002243,bf_026674,safari
rid_013506,bf_026675,edge
rid_019710,bf_026676,firefox
rid_018133,bf_026677,firefox
rid_012699,bf_026678,chrome
rid_007752,bf_026679,firefox
rid_002966,bf_026680,chrome
rid_008251,bf_026681,safari
rid_009281,bf_026682,chrome
rid_010061,bf_026683,safari
rid_004535,bf_026684,edge
rid_003085,bf_026685,edge
rid_001576,bf_026686,safari
rid_010236,bf_026687,safari
rid_001090,bf_026688,edge
rid_013206,bf_026689,safari
rid_008964,bf_026690,chrome
rid_002396,bf_026691,firefox
rid_004573,bf_026692,edge
rid_007275,bf_026693,safari
rid_018565,bf_026694,edge
rid_017478,bf_026695,edge
rid_014463,bf_026696,firefox
rid_019679,bf_026697,firefox
rid_003109,bf_026698,chrome
rid_003276,bf_026699,safari
rid_008591,bf_026700,edge
rid_007604,bf_026701,firefox
rid_001488,bf_026702,chrome
rid_014485,bf_026703,safari
rid_001886,bf_026704,safari
rid_009423,bf_026705,edge
rid_004015,bf_026706,safari
rid_008407,bf_026707,safari
rid_019378,bf_026708,edge
rid_009727,bf_026709,firefox
rid_007338,bf_026710,edge
rid_012131,bf_026711,edge
rid_006540,bf_026712,safari
rid_006778,bf_026713,edge
rid_017266,bf_026714,edge
rid_014053,bf_026715,chrome
rid_000713,bf_026716,edge
rid_008645,bf_026717,firefox
rid_008595,bf_026718,firefox
rid_006786,bf_026719,edge
rid_019938,bf_026720,edge
rid_003909,bf_026721,chrome
rid_009817,bf_026722,safari
rid_017793,bf_026723,safari
rid_019009,bf_026724,safari
rid_013856,bf_026725,chrome
rid_014041,bf_026726,edge
rid_008701,bf_026727,chrome
rid_005149,bf_026728,firefox
rid_012293,bf_026729,chrome
rid_009631,bf_026730,edge
rid_019727,bf_026731,safari
rid_007061,bf_026732,firefox
rid_004890,bf_026733,chrome
rid_003545,bf_026734,firefox
rid_017388,bf_026735,edge
rid_019476,bf_026736,chrome
rid_012943,bf_026737,edge
rid_015254,bf_026738,edge
rid_017101,bf_026739,chrome
rid_005857,bf_026740,edge
rid_019872,bf_026741,edge
rid_002867,bf_026742,safari
rid_016526,bf_026743,edge
rid_006799,bf_026744,edge
rid_002988,bf_026745,safari
rid_005711,bf_026746,edge
rid_003880,bf_026747,chrome
rid_002669,bf_026748,safari
rid_008759,bf_026749,firefox
rid_012922,bf_026750,edge
rid_018834,bf_026751,chrome
rid_010795,bf_026752,safari
rid_012963,bf_026753,firefox
rid_011221,bf_026754,chrome
rid_015444,bf_026755,chrome
rid_010465,bf_026756,edge
rid_018188,bf_026757,firefox
rid_001330,bf_026758,edge
rid_006598,bf_026759,safari
rid_016845,bf_026760,edge
rid_007055,bf_026761,safari
rid_011220,bf_026762,edge
rid_015740,bf_026763,chrome
rid_006704,bf_026764,edge
rid_012925,bf_026765,chrome
rid_008414,bf_026766,safari
rid_004988,bf_026767,edge
rid_015989,bf_026768,edge
rid_015010,bf_026769,chrome
rid_017200,bf_026770,firefox
