real_identity_id,payment_instrument_id,payment_type,shared_payment_flag
rid_009513,pay_018543,wallet,False
rid_007096,pay_018544,wallet,False
rid_012474,pay_018545,bank,False
rid_018487,pay_018546,wallet,False
rid_002377,pay_018547,bank,False
rid_002378,pay_018548,bank,False
rid_019039,pay_018549,bank,False
rid_006660,pay_018550,wallet,False
rid_001409,pay_018551,bank,False
rid_015152,pay_018552,wallet,False
rid_008080,pay_018553,wallet,False
rid_013138,pay_018554,bank,False
rid_012612,pay_018555,card,False
rid_005506,pay_018556,wallet,False
rid_015189,pay_018557,wallet,False
rid_012698,pay_018558,wallet,False
rid_013441,pay_018559,card,False
rid_015551,pay_018560,bank,False
rid_007666,pay_018561,bank,False
rid_008919,pay_018562,wallet,False
rid_012364,pay_018563,wallet,False
rid_004606,pay_018564,wallet,False
rid_002870,pay_018565,wallet,False
rid_017423,pay_018566,bank,False
rid_007636,pay_018567,card,False
rid_006708,pay_018568,wallet,False
rid_014918,pay_018569,wallet,False
rid_018936,pay_018570,bank,False
rid_012242,pay_018571,card,False
rid_017566,pay_018572,bank,False
rid_001176,pay_018573,bank,False
rid_004720,pay_018574,wallet,False
rid_012891,pay_018575,bank,False
rid_010555,pay_018576,wallet,False
rid_001813,pay_018577,wallet,False
rid_011342,pay_018578,card,False
rid_013574,pay_018579,card,False
rid_001267,pay_018580,bank,False
rid_009952,pay_018581,bank,False
rid_007602,pay_018582,card,False
rid_016061,pay_018583,bank,False
rid_012046,pay_018584,card,False
rid_005333,pay_018585,bank,False
rid_008602,pay_018586,card,False
rid_008936,pay_018587,card,False
rid_017156,pay_018588,wallet,False
rid_015650,pay_018589,bank,False
rid_007861,pay_018590,bank,False
rid_009088,pay_018591,wallet,False
rid_005604,pay_018592,card,False
rid_004134,pay_018593,bank,False
rid_019237,pay_018594,bank,False
rid_013621,pay_018595,card,False
rid_017026,pay_018596,wallet,False
rid_014414,pay_018597,wallet,False
rid_015782,pay_018598,bank,False
rid_001956,pay_018599,bank,False
rid_002947,pay_018600,card,False
rid_007360,pay_018601,card,False
rid_008507,pay_018602,card,False
rid_007290,pay_018603,card,False
rid_002316,pay_018604,card,False
rid_011850,pay_018605,wallet,False
rid_003132,pay_018606,wallet,False
rid_012562,pay_018607,wallet,False
rid_017142,pay_018608,wallet,False
rid_015063,pay_018609,wallet,False
rid_005091,pay_018610,card,False
rid_017809,pay_018611,card,False
rid_010444,pay_018612,bank,False
rid_007057,pay_018613,wallet,False
rid_013542,pay_018614,wallet,False
rid_013710,pay_018615,wallet,False
rid_000726,pay_018616,card,False
rid_005882,pay_018617,card,False
rid_007074,pay_018618,wallet,False
rid_009937,pay_018619,wallet,False
rid_014249,pay_018620,wallet,False
rid_010368,pay_018621,bank,False
rid_009005,pay_018622,card,False
rid_015143,pay_018623,card,False
rid_012089,pay_018624,wallet,False
rid_016021,pay_018625,card,False
rid_000927,pay_018626,wallet,False
rid_015198,pay_018627,bank,False
rid_008676,pay_018628,wallet,False
rid_006523,pay_018629,card,False
rid_016967,pay_018630,card,False
rid_005363,pay_018631,card,False
rid_013147,pay_018632,card,False
rid_007667,pay_018633,wallet,False
rid_017542,pay_018634,bank,False
rid_006128,pay_018635,card,False
rid_001015,pay_018636,card,False
rid_010268,pay_018637,card,False
rid_011217,pay_018638,wallet,False
rid_002903,pay_018639,bank,False
rid_007356,pay_018640,card,False
rid_014087,pay_018641,wallet,False
rid_003585,pay_018642,bank,False
rid_002137,pay_018643,wallet,False
rid_012225,pay_018644,bank,False
rid_000224,pay_018645,wallet,False
rid_017160,pay_018646,bank,False
rid_008511,pay_018647,bank,False
rid_003827,pay_018648,wallet,False
rid_013434,pay_018649,bank,False
rid_011858,pay_018650,card,False
rid_011719,pay_018651,bank,False
rid_018210,pay_018652,card,False
rid_007973,pay_018653,bank,False
rid_004043,pay_018654,bank,False
rid_008058,pay_018655,wallet,False
rid_017021,pay_018656,bank,False
rid_012922,pay_018657,card,False
rid_000846,pay_018658,wallet,False
rid_019204,pay_018659,bank,False
rid_001558,pay_018660,card,False
rid_002381,pay_018661,card,False
rid_015375,pay_018662,bank,False
rid_001510,pay_018663,card,False
rid_005211,pay_018664,card,False
rid_002498,pay_018665,wallet,False
rid_012846,pay_018666,card,False
rid_010580,pay_018667,bank,False
rid_016342,pay_018668,card,False
rid_019105,pay_018669,wallet,False
rid_010095,pay_018670,wallet,False
rid_012450,pay_018671,bank,False
rid_008892,pay_018672,card,False
rid_012544,pay_018673,wallet,False
rid_001487,pay_018674,bank,False
rid_006668,pay_018675,wallet,False
rid_013002,pay_018676,wallet,False
rid_016926,pay_018677,card,False
rid_012041,pay_018678,card,False
rid_019892,pay_018679,wallet,False
rid_004992,pay_018680,wallet,False
rid_013682,pay_018681,bank,False
rid_002631,pay_018682,bank,False
rid_006077,pay_018683,wallet,False
rid_012729,pay_018684,card,False
rid_012823,pay_018685,wallet,False
rid_017093,pay_018686,wallet,False
rid_017364,pay_018687,card,False
rid_015862,pay_018688,bank,False
rid_008338,pay_018689,card,False
rid_002567,pay_018690,wallet,False
rid_001931,pay_018691,wallet,False
rid_004234,pay_018692,wallet,False
rid_016872,pay_018693,card,False
rid_000219,pay_018694,bank,False
rid_007657,pay_018695,wallet,False
rid_012272,pay_018696,wallet,False
rid_015671,pay_018697,bank,False
rid_015841,pay_018698,card,False
rid_007684,pay_018699,bank,False
rid_004266,pay_018700,wallet,False
rid_009171,pay_018701,wallet,False
rid_019303,pay_018702,bank,False
rid_019631,pay_018703,wallet,False
rid_014846,pay_018704,bank,False
rid_009862,pay_018705,bank,False
rid_006116,pay_018706,bank,False
rid_006476,pay_018707,bank,False
rid_006801,pay_018708,wallet,False
rid_013608,pay_018709,wallet,False
rid_003187,pay_018710,card,False
rid_011617,pay_018711,wallet,False
rid_012225,pay_018712,wallet,False
rid_006340,pay_018713,card,False
rid_012183,pay_018714,bank,False
rid_006762,pay_018715,card,False
rid_000928,pay_018716,card,False
rid_013368,pay_018717,bank,False
rid_009626,pay_018718,bank,False
rid_004131,pay_018719,wallet,False
rid_018202,pay_018720,card,False
rid_019264,pay_018721,card,False
rid_016124,pay_018722,wallet,False
rid_018067,pay_018723,bank,False
rid_017662,pay_018724,bank,False
rid_016538,pay_018725,bank,False
rid_004043,pay_018726,bank,False
rid_006828,pay_018727,card,False
rid_007161,pay_018728,card,False
rid_019497,pay_018729,card,False
rid_016888,pay_018730,card,False
rid_014736,pay_018731,wallet,False
rid_012662,pay_018732,card,False
rid_000287,pay_018733,wallet,False
rid_007270,pay_018734,wallet,False
rid_016488,pay_018735,card,False
rid_003134,pay_018736,card,False
rid_017672,pay_018737,bank,False
rid_017131,pay_018738,card,False
rid_007184,pay_018739,card,False
rid_000127,pay_018740,wallet,False
rid_000247,pay_018741,card,False
rid_001912,pay_018742,bank,False
rid_006537,pay_018743,wallet,False
rid_003174,pay_018744,wallet,False
rid_011924,pay_018745,wallet,False
rid_011682,pay_018746,card,False
rid_016678,pay_018747,wallet,False
rid_009468,pay_018748,wallet,False
rid_000056,pay_018749,card,False
rid_019036,pay_018750,card,False
rid_010562,pay_018751,wallet,False
rid_013655,pay_018752,wallet,False
rid_014971,pay_018753,bank,False
rid_012300,pay_018754,card,False
rid_016823,pay_018755,card,False
rid_019051,pay_018756,bank,False
rid_001302,pay_018757,card,False
rid_000084,pay_018758,card,False
rid_001789,pay_018759,bank,False
rid_017814,pay_018760,bank,False
rid_015803,pay_018761,wallet,False
rid_004494,pay_018762,wallet,False
rid_009884,pay_018763,wallet,False
rid_004223,pay_018764,wallet,False
rid_015005,pay_018765,wallet,False
rid_000837,pay_018766,card,False
rid_002901,pay_018767,bank,False
rid_006734,pay_018768,bank,False
rid_013540,pay_018769,bank,False
rid_004425,pay_018770,wallet,False
rid_000097,pay_018771,wallet,False
rid_002295,pay_018772,card,False
rid_004539,pay_018773,card,False
rid_017334,pay_018774,bank,False
rid_014035,pay_018775,card,False
rid_008153,pay_018776,card,False
rid_002698,pay_018777,bank,False
rid_011298,pay_018778,bank,False
rid_015740,pay_018779,card,False
rid_013959,pay_018780,card,False
rid_018014,pay_018781,bank,False
rid_008153,pay_018782,wallet,False
rid_001208,pay_018783,bank,False
rid_017879,pay_018784,card,False
rid_012857,pay_018785,wallet,False
rid_007616,pay_018786,card,False
rid_000374,pay_018787,wallet,False
rid_017933,pay_018788,bank,False
rid_013029,pay_018789,bank,False
rid_007164,pay_018790,bank,False
rid_000720,pay_018791,bank,False
rid_010719,pay_018792,card,False
rid_001723,pay_018793,wallet,False
rid_012484,pay_018794,bank,False
rid_002940,pay_018795,card,False
rid_003142,pay_018796,card,False
rid_016510,pay_018797,bank,False
rid_013112,pay_018798,card,False
rid_009805,pay_018799,bank,False
rid_004699,pay_018800,bank,False
rid_002839,pay_018801,card,False
rid_002692,pay_018802,wallet,False
rid_005246,pay_018803,card,False
rid_015110,pay_018804,wallet,False
rid_002687,pay_018805,bank,False
rid_010518,pay_018806,card,False
rid_010601,pay_018807,wallet,False
rid_017822,pay_018808,card,False
rid_005346,pay_018809,card,False
rid_001674,pay_018810,wallet,False
rid_013131,pay_018811,bank,False
rid_013446,pay_018812,wallet,False
rid_006368,pay_018813,card,False
rid_016975,pay_018814,wallet,False
rid_005273,pay_018815,wallet,False
rid_010481,pay_018816,bank,False
rid_002562,pay_018817,bank,False
rid_019093,pay_018818,card,False
rid_011341,pay_018819,card,False
rid_013215,pay_018820,card,False
rid_004916,pay_018821,card,False
rid_012828,pay_018822,card,False
rid_014147,pay_018823,bank,False
rid_009765,pay_018824,wallet,False
rid_006195,pay_018825,wallet,False
rid_005058,pay_018826,wallet,False
rid_002013,pay_018827,wallet,False
rid_003242,pay_018828,bank,False
rid_016800,pay_018829,bank,False
rid_013444,pay_018830,bank,False
rid_007631,pay_018831,wallet,False
rid_006374,pay_018832,card,False
rid_016980,pay_018833,bank,False
rid_018398,pay_018834,bank,False
rid_016178,pay_018835,bank,False
rid_006888,pay_018836,bank,False
rid_015151,pay_018837,bank,False
rid_007524,pay_018838,wallet,False
rid_011249,pay_018839,card,False
rid_011273,pay_018840,wallet,False
rid_007637,pay_018841,bank,False
rid_008924,pay_018842,wallet,False
rid_014093,pay_018843,wallet,False
rid_001511,pay_018844,wallet,False
rid_019411,pay_018845,wallet,False
rid_004000,pay_018846,card,False
rid_016722,pay_018847,bank,False
rid_014315,pay_018848,card,False
rid_005251,pay_018849,wallet,False
rid_009652,pay_018850,wallet,False
rid_003205,pay_018851,card,False
rid_006702,pay_018852,bank,False
rid_019071,pay_018853,wallet,False
rid_016097,pay_018854,bank,False
rid_015065,pay_018855,bank,False
rid_014282,pay_018856,card,False
rid_017987,pay_018857,wallet,False
rid_004584,pay_018858,wallet,False
rid_015527,pay_018859,card,False
rid_008759,pay_018860,wallet,False
rid_017751,pay_018861,card,False
rid_002191,pay_018862,card,False
rid_019081,pay_018863,bank,False
rid_012110,pay_018864,bank,False
rid_002860,pay_018865,wallet,False
rid_001188,pay_018866,card,False
rid_014314,pay_018867,card,False
rid_002626,pay_018868,bank,False
rid_016150,pay_018869,bank,False
rid_005271,pay_018870,card,False
rid_005086,pay_018871,card,False
rid_004516,pay_018872,wallet,False
rid_014593,pay_018873,card,False
rid_018779,pay_018874,bank,False
rid_004077,pay_018875,card,False
rid_007332,pay_018876,wallet,False
rid_006704,pay_018877,wallet,False
rid_006693,pay_018878,card,False
rid_010722,pay_018879,card,False
rid_016087,pay_018880,card,False
rid_005704,pay_018881,wallet,False
rid_019680,pay_018882,card,False
rid_008049,pay_018883,wallet,False
rid_006640,pay_018884,bank,False
rid_004868,pay_018885,bank,False
rid_006503,pay_018886,wallet,False
rid_007266,pay_018887,wallet,False
rid_015473,pay_018888,bank,False
rid_013565,pay_018889,wallet,False
rid_005741,pay_018890,bank,False
rid_011122,pay_018891,card,False
rid_015565,pay_018892,bank,False
rid_012716,pay_018893,card,False
rid_001865,pay_018894,card,False
rid_007365,pay_018895,wallet,False
rid_018891,pay_018896,card,False
rid_015950,pay_018897,wallet,False
rid_003420,pay_018898,wallet,False
rid_000873,pay_018899,wallet,False
rid_016212,pay_018900,wallet,False
rid_007484,pay_018901,bank,False
rid_010697,pay_018902,card,False
rid_008627,pay_018903,bank,False
rid_000621,pay_018904,bank,False
rid_006125,pay_018905,card,False
rid_009462,pay_018906,bank,False
rid_018925,pay_018907,wallet,False
rid_015283,pay_018908,wallet,False
rid_005613,pay_018909,wallet,False
rid_013016,pay_018910,wallet,False
rid_007614,pay_018911,bank,False
rid_007192,pay_018912,wallet,False
rid_013888,pay_018913,wallet,False
rid_009176,pay_018914,card,False
rid_002433,pay_018915,wallet,False
rid_001059,pay_018916,wallet,False
rid_017024,pay_018917,bank,False
rid_019982,pay_018918,card,False
rid_000706,pay_018919,card,False
rid_014316,pay_018920,wallet,False
rid_011768,pay_018921,wallet,False
rid_014944,pay_018922,card,False
rid_016603,pay_018923,bank,False
rid_001196,pay_018924,card,False
rid_001861,pay_018925,card,False
rid_002473,pay_018926,card,False
rid_010677,pay_018927,bank,False
rid_008660,pay_018928,wallet,False
rid_014821,pay_018929,bank,False
rid_000752,pay_018930,wallet,False
rid_015612,pay_018931,wallet,False
rid_003277,pay_018932,wallet,False
rid_001694,pay_018933,wallet,False
rid_012851,pay_018934,wallet,False
rid_003270,pay_018935,bank,False
rid_001844,pay_018936,card,False
rid_009918,pay_018937,bank,False
rid_006716,pay_018938,card,False
rid_002927,pay_018939,wallet,False
rid_007273,pay_018940,bank,False
rid_005491,pay_018941,bank,False
rid_006245,pay_018942,wallet,False
rid_019344,pay_018943,bank,False
rid_001087,pay_018944,wallet,False
rid_014548,pay_018945,card,False
rid_010395,pay_018946,wallet,False
rid_018331,pay_018947,wallet,False
rid_014040,pay_018948,card,False
rid_015163,pay_018949,card,False
rid_000190,pay_018950,card,False
rid_008560,pay_018951,wallet,False
rid_002274,pay_018952,bank,False
rid_014494,pay_018953,wallet,False
rid_016122,pay_018954,bank,False
rid_017371,pay_018955,card,False
rid_012041,pay_018956,wallet,False
rid_000230,pay_018957,wallet,False
rid_011927,pay_018958,wallet,False
rid_000209,pay_018959,card,False
rid_006879,pay_018960,card,False
rid_007455,pay_018961,wallet,False
rid_010613,pay_018962,card,False
rid_016626,pay_018963,bank,False
rid_011317,pay_018964,wallet,False
rid_005184,pay_018965,card,False
rid_007268,pay_018966,card,False
rid_019883,pay_018967,wallet,False
rid_009171,pay_018968,card,False
rid_001233,pay_018969,bank,False
rid_019186,pay_018970,bank,False
rid_018068,pay_018971,bank,False
rid_000447,pay_018972,bank,False
rid_009815,pay_018973,card,False
rid_018515,pay_018974,wallet,False
rid_018524,pay_018975,bank,False
rid_003092,pay_018976,card,False
rid_006313,pay_018977,card,False
rid_010290,pay_018978,wallet,False
rid_011350,pay_018979,card,False
rid_016552,pay_018980,card,False
rid_007013,pay_018981,wallet,False
rid_003559,pay_018982,wallet,False
rid_018491,pay_018983,wallet,False
rid_007997,pay_018984,card,False
rid_018686,pay_018985,card,False
rid_019968,pay_018986,bank,False
rid_007390,pay_018987,bank,False
rid_002100,pay_018988,card,False
rid_012922,pay_018989,card,False
rid_007198,pay_018990,wallet,False
rid_015454,pay_018991,wallet,False
rid_014633,pay_018992,card,False
rid_019825,pay_018993,bank,False
rid_016000,pay_018994,card,False
rid_015599,pay_018995,bank,False
rid_011805,pay_018996,card,False
rid_013728,pay_018997,card,False
rid_006986,pay_018998,wallet,False
rid_000743,pay_018999,bank,False
rid_014616,pay_019000,card,False
rid_000383,pay_019001,wallet,False
rid_018288,pay_019002,card,False
rid_013694,pay_019003,card,False
rid_011574,pay_019004,wallet,False
rid_007542,pay_019005,bank,False
rid_006502,pay_019006,wallet,False
rid_009144,pay_019007,card,False
rid_017387,pay_019008,wallet,False
rid_012341,pay_019009,wallet,False
rid_010814,pay_019010,card,False
rid_013662,pay_019011,wallet,False
rid_000274,pay_019012,wallet,False
rid_005711,pay_019013,wallet,False
rid_012545,pay_019014,bank,False
rid_017895,pay_019015,wallet,False
rid_002321,pay_019016,card,False
rid_012357,pay_019017,card,False
rid_003061,pay_019018,wallet,False
rid_001980,pay_019019,bank,False
rid_017396,pay_019020,wallet,False
rid_007096,pay_019021,card,False
rid_009480,pay_019022,wallet,False
rid_012607,pay_019023,card,False
rid_013936,pay_019024,wallet,False
rid_005949,pay_019025,wallet,False
rid_015595,pay_019026,card,False
rid_008391,pay_019027,card,False
rid_009024,pay_019028,wallet,False
rid_006135,pay_019029,card,False
rid_012420,pay_019030,bank,False
rid_014686,pay_019031,wallet,False
rid_004886,pay_019032,wallet,False
rid_006484,pay_019033,bank,False
rid_010187,pay_019034,wallet,False
rid_003054,pay_019035,wallet,False
rid_004237,pay_019036,bank,False
rid_009301,pay_019037,wallet,False
rid_008141,pay_019038,bank,False
rid_008924,pay_019039,wallet,False
rid_009228,pay_019040,bank,False
rid_008373,pay_019041,card,False
rid_003370,pay_019042,card,False
rid_000053,pay_019043,bank,False
rid_003394,pay_019044,wallet,False
rid_011223,pay_019045,bank,False
rid_001958,pay_019046,wallet,False
rid_007247,pay_019047,wallet,False
rid_006293,pay_019048,bank,False
rid_014089,pay_019049,bank,False
rid_016095,pay_019050,wallet,False
rid_012889,pay_019051,wallet,False
rid_019452,pay_019052,card,False
rid_000740,pay_019053,bank,False
rid_007425,pay_019054,card,False
rid_014617,pay_019055,card,False
rid_011604,pay_019056,wallet,False
rid_011831,pay_019057,wallet,False
rid_002968,pay_019058,card,False
rid_001909,pay_019059,bank,False
rid_017466,pay_019060,wallet,False
rid_014436,pay_019061,card,False
rid_007286,pay_019062,bank,False
rid_006533,pay_019063,wallet,False
rid_003133,pay_019064,bank,False
rid_019136,pay_019065,bank,False
rid_009276,pay_019066,wallet,False
rid_011267,pay_019067,wallet,False
rid_008386,pay_019068,wallet,False
rid_012743,pay_019069,card,False
rid_001917,pay_019070,wallet,False
rid_002922,pay_019071,card,False
rid_006772,pay_019072,card,False
rid_002250,pay_019073,card,False
rid_001737,pay_019074,bank,False
rid_003431,pay_019075,bank,False
rid_003404,pay_019076,card,False
rid_007205,pay_019077,wallet,False
rid_001498,pay_019078,bank,False
rid_004528,pay_019079,card,False
rid_012718,pay_019080,card,False
rid_015357,pay_019081,wallet,False
rid_017610,pay_019082,card,False
rid_003945,pay_019083,card,False
rid_000722,pay_019084,wallet,False
rid_013134,pay_019085,wallet,False
rid_005547,pay_019086,wallet,False
rid_019849,pay_019087,wallet,False
rid_005592,pay_019088,card,False
rid_017892,pay_019089,card,False
rid_015981,pay_019090,bank,False
rid_003034,pay_019091,bank,False
rid_004334,pay_019092,wallet,False
rid_017451,pay_019093,bank,False
rid_019068,pay_019094,wallet,False
rid_011859,pay_019095,card,False
rid_001766,pay_019096,card,False
rid_004051,pay_019097,card,False
rid_004225,pay_019098,bank,False
rid_003033,pay_019099,bank,False
rid_017762,pay_019100,bank,False
rid_011632,pay_019101,bank,False
rid_007642,pay_019102,card,False
rid_014249,pay_019103,bank,False
rid_004361,pay_019104,wallet,False
rid_003683,pay_019105,card,False
rid_003043,pay_019106,wallet,False
rid_014199,pay_019107,wallet,False
rid_019153,pay_019108,bank,False
rid_013803,pay_019109,card,False
rid_007234,pay_019110,wallet,False
rid_002240,pay_019111,bank,False
rid_007202,pay_019112,wallet,False
rid_012915,pay_019113,wallet,False
rid_003525,pay_019114,wallet,False
rid_015437,pay_019115,card,False
rid_008491,pay_019116,card,False
rid_018338,pay_019117,card,False
rid_000371,pay_019118,wallet,False
rid_014045,pay_019119,wallet,False
rid_010543,pay_019120,wallet,False
rid_017708,pay_019121,bank,False
rid_012590,pay_019122,card,False
rid_018653,pay_019123,bank,False
rid_000559,pay_019124,card,False
rid_001922,pay_019125,card,False
rid_000751,pay_019126,bank,False
rid_014429,pay_019127,card,False
rid_016587,pay_019128,card,False
rid_015337,pay_019129,wallet,False
rid_001804,pay_019130,wallet,False
rid_002459,pay_019131,wallet,False
rid_006045,pay_019132,card,False
rid_016376,pay_019133,card,False
rid_016450,pay_019134,wallet,False
rid_018332,pay_019135,wallet,False
rid_017159,pay_019136,bank,False
rid_006960,pay_019137,card,False
rid_008191,pay_019138,wallet,False
rid_010966,pay_019139,wallet,False
rid_012975,pay_019140,wallet,False
rid_018867,pay_019141,bank,False
rid_013152,pay_019142,bank,False
rid_013807,pay_019143,bank,False
rid_015238,pay_019144,bank,False
rid_008832,pay_019145,wallet,False
rid_013811,pay_019146,wallet,False
rid_013536,pay_019147,wallet,False
rid_014732,pay_019148,bank,False
rid_010613,pay_019149,wallet,False
rid_018184,pay_019150,card,False
rid_008552,pay_019151,wallet,False
rid_015474,pay_019152,wallet,False
rid_013553,pay_019153,card,False
rid_009860,pay_019154,wallet,False
rid_011233,pay_019155,bank,False
rid_004335,pay_019156,card,False
rid_007663,pay_019157,wallet,False
rid_016710,pay_019158,wallet,False
rid_013067,pay_019159,wallet,False
rid_009029,pay_019160,wallet,False
rid_003773,pay_019161,card,False
rid_018236,pay_019162,wallet,False
rid_017322,pay_019163,bank,False
rid_012416,pay_019164,bank,False
rid_006484,pay_019165,wallet,False
rid_008419,pay_019166,card,False
rid_014529,pay_019167,bank,False
rid_016269,pay_019168,wallet,False
rid_003449,pay_019169,bank,False
rid_013705,pay_019170,wallet,False
rid_013188,pay_019171,bank,False
rid_009042,pay_019172,card,False
rid_011727,pay_019173,card,False
rid_017098,pay_019174,card,False
rid_002910,pay_019175,card,False
rid_009533,pay_019176,wallet,False
rid_004447,pay_019177,bank,False
rid_011511,pay_019178,card,False
rid_015501,pay_019179,wallet,False
rid_016482,pay_019180,card,False
rid_004553,pay_019181,bank,False
rid_010934,pay_019182,wallet,False
rid_001443,pay_019183,wallet,False
rid_015838,pay_019184,bank,False
rid_003925,pay_019185,wallet,False
rid_010222,pay_019186,card,False
rid_018088,pay_019187,wallet,False
rid_011213,pay_019188,wallet,False
rid_017010,pay_019189,bank,False
rid_002066,pay_019190,wallet,False
rid_017990,pay_019191,card,False
rid_011150,pay_019192,card,False
rid_000410,pay_019193,wallet,False
rid_011936,pay_019194,card,False
rid_006871,pay_019195,bank,False
rid_009720,pay_019196,wallet,False
rid_010864,pay_019197,wallet,False
rid_007278,pay_019198,wallet,False
rid_010845,pay_019199,wallet,False
rid_007860,pay_019200,card,False
rid_011839,pay_019201,bank,False
rid_003054,pay_019202,card,False
rid_010985,pay_019203,card,False
rid_000596,pay_019204,card,False
rid_007090,pay_019205,card,False
rid_000999,pay_019206,card,False
rid_012983,pay_019207,bank,False
rid_001516,pay_019208,wallet,False
rid_000405,pay_019209,card,False
rid_012236,pay_019210,card,False
rid_002719,pay_019211,card,False
rid_000323,pay_019212,card,False
rid_006800,pay_019213,wallet,False
rid_014053,pay_019214,bank,False
rid_006509,pay_019215,wallet,False
rid_005452,pay_019216,bank,False
rid_006648,pay_019217,wallet,False
rid_018410,pay_019218,card,False
rid_019676,pay_019219,wallet,False
rid_000825,pay_019220,wallet,False
rid_015377,pay_019221,card,False
rid_016714,pay_019222,wallet,False
rid_018147,pay_019223,card,False
rid_011853,pay_019224,card,False
rid_014998,pay_019225,wallet,False
rid_003285,pay_019226,wallet,False
rid_017178,pay_019227,bank,False
rid_010440,pay_019228,card,False
rid_017540,pay_019229,wallet,False
rid_011706,pay_019230,bank,False
rid_000120,pay_019231,bank,False
rid_014402,pay_019232,wallet,False
rid_007275,pay_019233,wallet,False
rid_006010,pay_019234,card,False
rid_006361,pay_019235,card,False
rid_019472,pay_019236,card,False
rid_002532,pay_019237,wallet,False
rid_009359,pay_019238,wallet,False
rid_019729,pay_019239,bank,False
rid_019797,pay_019240,wallet,False
rid_011426,pay_019241,bank,False
rid_015872,pay_019242,bank,False
rid_001232,pay_019243,bank,False
rid_015806,pay_019244,card,False
rid_006667,pay_019245,card,False
rid_011223,pay_019246,card,False
rid_013510,pay_019247,bank,False
rid_019441,pay_019248,card,False
rid_013192,pay_019249,wallet,False
rid_015417,pay_019250,bank,False
rid_004276,pay_019251,card,False
rid_011259,pay_019252,wallet,False
rid_012652,pay_019253,card,False
rid_006017,pay_019254,card,False
rid_016269,pay_019255,card,False
rid_016083,pay_019256,wallet,False
rid_017089,pay_019257,card,False
rid_009847,pay_019258,wallet,False
rid_017092,pay_019259,card,False
rid_014190,pay_019260,wallet,False
rid_011775,pay_019261,card,False
rid_002397,pay_019262,bank,False
rid_016612,pay_019263,card,False
rid_016398,pay_019264,bank,False
rid_002162,pay_019265,wallet,False
rid_007668,pay_019266,wallet,False
rid_018082,pay_019267,bank,False
rid_018749,pay_019268,card,False
rid_006429,pay_019269,wallet,False
rid_000318,pay_019270,wallet,False
rid_003804,pay_019271,wallet,False
rid_017766,pay_019272,wallet,False
rid_002033,pay_019273,card,False
rid_015327,pay_019274,wallet,False
rid_010976,pay_019275,wallet,False
rid_018398,pay_019276,bank,False
rid_007219,pay_019277,card,False
rid_002507,pay_019278,bank,False
rid_002496,pay_019279,wallet,False
rid_004565,pay_019280,wallet,False
rid_016895,pay_019281,card,False
rid_016980,pay_019282,card,False
rid_014573,pay_019283,bank,False
rid_004566,pay_019284,card,False
rid_016978,pay_019285,card,False
rid_011194,pay_019286,bank,False
rid_011639,pay_019287,bank,False
rid_019884,pay_019288,card,False
rid_001821,pay_019289,bank,False
rid_000195,pay_019290,bank,False
rid_000442,pay_019291,bank,False
rid_008021,pay_019292,wallet,False
rid_000744,pay_019293,card,False
rid_009917,pay_019294,bank,False
rid_008110,pay_019295,wallet,False
rid_005856,pay_019296,bank,False
rid_008871,pay_019297,wallet,False
rid_003427,pay_019298,bank,False
rid_003135,pay_019299,bank,False
rid_013453,pay_019300,wallet,False
rid_002237,pay_019301,card,False
rid_006528,pay_019302,bank,False
rid_013643,pay_019303,bank,False
rid_018362,pay_019304,wallet,False
rid_003444,pay_019305,bank,False
rid_010008,pay_019306,card,False
rid_013940,pay_019307,bank,False
rid_017889,pay_019308,wallet,False
rid_004583,pay_019309,wallet,False
rid_008533,pay_019310,bank,False
rid_000848,pay_019311,card,False
rid_011500,pay_019312,bank,False
rid_014250,pay_019313,bank,False
rid_007730,pay_019314,wallet,False
rid_009129,pay_019315,card,False
rid_003179,pay_019316,wallet,False
rid_019163,pay_019317,wallet,False
rid_007293,pay_019318,bank,False
rid_019729,pay_019319,wallet,False
rid_018214,pay_019320,wallet,False
rid_004759,pay_019321,wallet,False
rid_001623,pay_019322,bank,False
rid_007178,pay_019323,bank,False
rid_015068,pay_019324,bank,False
rid_003448,pay_019325,bank,False
rid_012623,pay_019326,bank,False
rid_016384,pay_019327,bank,False
rid_016819,pay_019328,wallet,False
rid_006851,pay_019329,bank,False
rid_015294,pay_019330,wallet,False
rid_006785,pay_019331,card,False
rid_011843,pay_019332,card,False
rid_005013,pay_019333,card,False
rid_014577,pay_019334,bank,False
rid_013222,pay_019335,wallet,False
rid_003968,pay_019336,card,False
rid_016133,pay_019337,wallet,False
rid_007797,pay_019338,card,False
rid_012229,pay_019339,wallet,False
rid_012680,pay_019340,bank,False
rid_001548,pay_019341,wallet,False
rid_010110,pay_019342,bank,False
rid_001073,pay_019343,bank,False
rid_010553,pay_019344,card,False
rid_014124,pay_019345,card,False
rid_002258,pay_019346,bank,False
rid_005054,pay_019347,wallet,False
rid_008627,pay_019348,bank,False
rid_003506,pay_019349,bank,False
rid_007207,pay_019350,bank,False
rid_008352,pay_019351,bank,False
rid_011064,pay_019352,bank,False
rid_012804,pay_019353,wallet,False
rid_000501,pay_019354,card,False
rid_004822,pay_019355,wallet,False
rid_007448,pay_019356,bank,False
rid_009937,pay_019357,wallet,False
rid_015085,pay_019358,card,False
rid_018406,pay_019359,wallet,False
rid_009091,pay_019360,card,False
rid_000380,pay_019361,wallet,False
